scenario,T_s,sigma_deg,n_trials,n_obs,fim_min,cond,sv_min,crlb_r_km,crlb_v,crlb_psi_deg,truth_r0_km,truth_v,truth_psi_deg,turn_deg,bearing_span_deg,mean_cost_min,std_cost_min,median_cost_min,mean_n_acc,std_n_acc,median_n_acc,mean_contraction,std_contraction,median_contraction,mean_contraction_r,std_contraction_r,median_contraction_r,mean_contraction_v,std_contraction_v,median_contraction_v,mean_contraction_psi,std_contraction_psi,median_contraction_psi,mean_contraction_theta,std_contraction_theta,median_contraction_theta,mean_n_modes_proxy,std_n_modes_proxy,median_n_modes_proxy,mean_r_width_km,std_r_width_km,median_r_width_km,mean_theta_width_deg,std_theta_width_deg,median_theta_width_deg,mean_v_width_mps,std_v_width_mps,median_v_width_mps,mean_psi_width_deg,std_psi_width_deg,median_psi_width_deg,mean_post_mean_r_km,std_post_mean_r_km,median_post_mean_r_km,mean_post_mean_v,std_post_mean_v,median_post_mean_v,mean_post_mean_theta_deg,std_post_mean_theta_deg,median_post_mean_theta_deg,mean_post_mean_psi_deg,std_post_mean_psi_deg,median_post_mean_psi_deg,mean_post_std_r_km,std_post_std_r_km,median_post_std_r_km,mean_post_std_v,std_post_std_v,median_post_std_v,mean_post_std_theta_deg,std_post_std_theta_deg,median_post_std_theta_deg,mean_post_std_psi_deg,std_post_std_psi_deg,median_post_std_psi_deg,mean_est_r0_km,std_est_r0_km,median_est_r0_km,mean_est_theta0_deg,std_est_theta0_deg,median_est_theta0_deg,mean_est_v,std_est_v,median_est_v,mean_est_psi_deg,std_est_psi_deg,median_est_psi_deg,mean_abs_err_r_km,std_abs_err_r_km,median_abs_err_r_km,mean_abs_err_theta_deg,std_abs_err_theta_deg,median_abs_err_theta_deg,mean_abs_err_v,std_abs_err_v,median_abs_err_v,mean_abs_err_psi_deg,std_abs_err_psi_deg,median_abs_err_psi_deg,mean_post_err_r_km,std_post_err_r_km,median_post_err_r_km,mean_post_err_v,std_post_err_v,median_post_err_v,mean_post_err_psi_deg,std_post_err_psi_deg,median_post_err_psi_deg,mean_grid_err_r_km,std_grid_err_r_km,median_grid_err_r_km,mean_grid_err_v,std_grid_err_v,median_grid_err_v,mean_grid_err_psi_deg,std_grid_err_psi_deg,median_grid_err_psi_deg,rate_truth_in_r_band,rate_truth_in_v_band,rate_truth_in_psi_band,rate_truth_in_theta_band,rate_r_resolved,rate_v_resolved,rate_psi_resolved,crlb_r_note
CR5,120.0,0.02,8,13,0.0,1.2068460602828044e+24,8.558893443162943e-21,,1114.6374172963626,2780.23061560856,50.0,2.0,5.0,0.0,0.0239699862790637,1.2587472002544049e-06,5.813482752713697e-07,1.2442828201278546e-06,2523.5,248.97590244840964,2574.0,0.3489583333333333,0.0371365488957831,0.35,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.3958333333333333,0.1485461955831324,0.4,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,18.125,4.456385867493972,18.0,52.74608887457988,0.1359315627867399,52.79012408136303,1.8541891510081487,0.0770725072339412,1.8218419337867569,0.0,0.0,0.0,7.090734253446656,2.233026677444674,7.203574544253323,4.592868968598342,0.0028044410062357,4.591894901932491,0.6075741366185134,0.0188166682866807,0.6159379797108674,0.0,0.0,0.0,3.1547015577457724,0.1529124568641856,3.236951274602559,52.74608887457988,0.1359315627867399,52.79012408136303,0.0,0.0,0.0,1.8541891510081487,0.0770725072339412,1.8218419337867569,7.090734253446656,2.233026677444674,7.203574544253323,2.7460888745798773,0.1359315627867399,2.7901240813630324,0.0,0.0,0.0,0.150305755880228,0.0678907563982274,0.1781580662132433,2.733995657451016,1.37216821335933,2.79564245401546,2.7460888745798773,0.1359315627867399,2.7901240813630324,0.150305755880228,0.0678907563982274,0.1781580662132433,2.733995657451016,1.37216821335933,2.79564245401546,4.5,3.082207001484488,4.0,0.8249999999999997,0.2727178028658927,0.9999999999999996,2.625,2.955397604384222,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,120.0,0.05,8,13,0.0,1.2347816060518514e+24,3.3461032401636775e-21,,2786.5935427515524,6950.576538272561,50.0,2.0,5.0,0.0,0.0239699862790637,8.07424308174794e-06,3.926409439399416e-06,8.163603210227488e-06,4874.25,299.86111368431887,5006.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.717571101551634,0.1041003608721542,52.764430432630775,1.8880567302593825,0.0686039196765276,1.8565667502732224,1.082752283955387e-196,0.0,3.1563982728173182e-214,4.507838947181484,3.762457681896988,5.013943795006396,4.596740204015822,0.0017328545960695,4.596133357175336,0.6161836895732292,0.0066265957037761,0.6192453637082831,2.6031963606935383e-99,6.8819316260364896e-99,1.027862399733869e-107,5.137625518855249,0.5073105109255827,5.352770308711079,52.717571101551634,0.1041003608721542,52.764430432630775,1.082752283955387e-196,0.0,3.1563982728173182e-214,1.8880567302593825,0.0686039196765276,1.8565667502732224,4.507838947181484,3.762457681896988,5.013943795006396,2.7175711015516333,0.1041003608721542,2.7644304326307747,1.082752283955387e-196,0.0,3.2342946732493486e-214,0.1243938114576561,0.041999679834985,0.1434332497267774,2.4624038467879195,2.887018809308512,1.520260827295736,2.7175711015516333,0.1041003608721542,2.7644304326307747,0.1243938114576561,0.041999679834985,0.1434332497267774,2.4624038467879195,2.887018809308512,1.520260827295736,2.375,2.1758618981911515,1.0,0.925,0.1391941090707505,1.0,4.875,4.910129835350588,3.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,120.0,0.1,8,13,0.0,1.2347816060518514e+24,1.673051620081839e-21,,5573.187085503105,13901.153076545124,50.0,2.0,5.0,0.0,0.0239699862790637,4.021161878391546e-05,1.6926840746956646e-05,3.903707640364375e-05,5454.0,4.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.62321684663446,0.087552131701117,52.65959384910319,1.9412810812769767,0.0489400651555528,1.9214388760475385,1.7762610892804932e-49,4.604783778176196e-49,9.282054209807446e-56,1.329723704851927,3.805229368799197,0.2871487885050554,4.602306111779392,0.002980559398369,4.601264915316034,0.625933747670044,0.0012572250525523,0.6256846730490153,1.1937604116784332e-25,2.730646536629702e-25,1.903854701900078e-27,7.271739825246507,0.516218032064889,7.474199223290462,52.62321684663446,0.087552131701117,52.65959384910319,1.7762610892804932e-49,4.604783778176196e-49,9.282054209807446e-56,1.9412810812769767,0.0489400651555528,1.9214388760475385,1.329723704851927,3.805229368799197,0.2871487885050554,2.6232168466344623,0.087552131701117,2.659593849103185,1.776298885641013e-49,4.604769198333078e-49,7.452436320650568e-54,0.065134602946768,0.0400065606169485,0.0785611239524615,4.376904317574354,2.965367974922637,4.712851211494945,2.6232168466344623,0.087552131701117,2.659593849103185,0.065134602946768,0.0400065606169485,0.0785611239524615,4.376904317574354,2.965367974922637,4.712851211494945,4.625,1.653594569415369,5.0,0.7499999999999999,0.2958039891549806,0.8999999999999998,7.375,5.360445410597892,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,120.0,0.2,8,13,0.0,1.2347816060518514e+24,8.3652581004091955e-22,,11146.37417100621,27802.306153090245,50.0,2.0,5.0,0.0,0.0239699862790637,0.0001203348593893,2.6296516934400024e-05,0.0001182361184979,5456.0,0.0,5456.0,0.2500000000000001,0.0,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,30.0,0.0,30.0,52.53143936634966,0.0569533563270646,52.55006979460639,1.9857259946080656,0.0266789371463168,1.9770861560077648,2.945489074291606e-12,7.779932514442311e-12,3.390835119462544e-16,1.1587495080303785,2.479346977493496,1.1303692102105527,4.607765724916236,0.0022477783496302,4.607094115831581,0.630967524305348,0.0007589047642441,0.6308641866522873,4.659204428153237e-07,1.1209857989607517e-06,3.46254661236803e-08,8.360510350937272,0.3084174533761616,8.459456608136172,52.53143936634966,0.0569533563270646,52.55006979460639,2.945489074291606e-12,7.779932514442311e-12,3.390835119462544e-16,1.9857259946080656,0.0266789371463168,1.9770861560077648,1.1587495080303785,2.479346977493496,1.1303692102105527,2.531439366349657,0.0569533563270646,2.55006979460639,2.9473609885329295e-12,7.779223548614738e-12,2.397495778002691e-15,0.0271827931376047,0.0132894196421172,0.0306101097882265,3.9941963215982144,2.2245814261101544,3.869630789789447,2.531439366349657,0.0569533563270646,2.55006979460639,0.0271827931376047,0.0132894196421172,0.0306101097882265,3.9941963215982144,2.2245814261101544,3.869630789789447,4.25,2.680951323690902,4.0,0.7499999999999998,0.3278719262151,0.9999999999999996,9.375,5.452923527796809,9.999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,120.0,0.5,8,13,1.6094688643576625e-27,1.5402114266258542e+24,2.6825581614830325e-22,,27865.93543917416,69505.76540646769,50.0,2.0,5.0,0.0,0.0239699862790637,0.0008338433604798,0.0002591410700784,0.0008650719496006,10979.375,152.22757429257027,10912.0,0.234375,0.0054126587736527,0.2375,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,0.9375,0.0216506350946109,0.95,30.0,0.0,30.0,15.0,0.0,15.0,0.625,0.2165063509461096,0.5,2.0,0.0,2.0,30.0,0.0,30.0,52.49720961441702,0.0133991915077193,52.497346984290985,2.001450426035979,0.0061148464233889,2.0013500678664924,0.0106236309043917,0.0413244464681397,-0.0053192267270037,0.1059556107214319,1.3073615746606022,0.3892396072364772,4.609892921788989,0.0006560824342473,4.609894996865233,0.6324962409128703,0.000304586573577,0.6325116009727716,0.1011633125204293,0.0545867980431979,0.0909555266986704,8.859958271353968,0.033854456787944,8.855407835949775,52.49720961441702,0.0133991915077193,52.497346984290985,0.0106236309043917,0.0413244464681397,-0.0053192267270037,2.001450426035979,0.0061148464233889,2.0013500678664924,0.1059556107214319,1.3073615746606022,0.3892396072364772,2.4972096144170166,0.0133991915077193,2.497346984290985,0.0298170373877954,0.0305207419782957,0.0175003423058354,0.0044494907401151,0.0044381431501371,0.0027235517072583,4.894044389278568,1.3073615746606022,4.610760392763523,2.4972096144170166,0.0133991915077193,2.497346984290985,0.0044494907401151,0.0044381431501371,0.0027235517072583,4.894044389278568,1.3073615746606022,4.610760392763523,4.625,0.6959705453537527,5.0,0.9249999999999996,0.1984313483298441,0.9999999999999996,12.875,5.946374946133148,9.999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,120.0,1.0,8,13,4.0236721608941557e-28,1.5402114266258542e+24,1.3412790807415165e-22,,55731.87087834832,139011.53081293538,50.0,2.0,5.0,0.0,0.0239699862790637,0.0034610043187674,0.0012046850161046,0.0039564577749174,21811.875,712.0192127850203,21824.0,0.2078125000000001,0.006051536478449,0.2125,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,0.8312499999999999,0.0242061459137963,0.85,30.0,0.0,30.0,15.0,0.0,15.0,1.6875,0.2420614591379634,1.5000000000000002,2.0,0.0,2.0,30.0,0.0,30.0,52.49950592693957,0.0015960007174237,52.50035657510773,2.000548825827757,0.0006965415605406,2.000316464003351,-0.1568832571396614,0.274124798493684,-0.0381255294487401,-0.0447022244301573,0.5075542631175523,-0.1379553012917757,4.609797870296786,8.29900563183218e-05,4.609753518596166,0.63246865900932,4.285036918430443e-05,0.6324456016619782,0.2775499006093364,0.0057300639683079,0.2772577364125705,8.931866403532819,0.0091929955191273,8.936918760939344,52.49950592693957,0.0015960007174237,52.50035657510773,-0.1568832571396614,0.274124798493684,-0.0381255294487401,2.000548825827757,0.0006965415605406,2.000316464003351,-0.0447022244301573,0.5075542631175523,-0.1379553012917757,2.4995059269395723,0.0015960007174237,2.500356575107727,0.2110448436131874,0.2349826280903277,0.1110063088782936,0.0005937216078825,0.0006586915720637,0.000316464003351,5.044702224430157,0.507554263117552,5.137955301291775,2.4995059269395723,0.0015960007174237,2.500356575107727,0.0005937216078825,0.0006586915720637,0.000316464003351,5.044702224430157,0.507554263117552,5.137955301291775,4.75,0.6614378277661477,5.0,0.9499999999999996,0.1322875655532293,0.9999999999999996,14.875,5.134138194478213,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,0.0,1,31,1.5766129348022197e-30,2.251165459273708e+23,2.4733806509727025e-23,,359188.40669047344,889418.1947523515,50.0,2.0,5.0,0.0,0.0599265892513376,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,0.01,8,31,5.290315694963876e-23,3.2783921227454224e+23,9.731059105690124e-20,,62.6902033199636,155.23275926196,50.0,2.0,5.0,0.0,0.0599265892513376,8.574870519704198e-07,1.217011436831518e-07,8.134170228772543e-07,390.375,3.42554740151118,390.5,0.4093750000000001,0.0065052062483316,0.4083333333333334,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.6375,0.0260208249933266,0.6333333333333333,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,10.875,0.7806247497997983,11.0,52.9413182471556,0.0570416785720854,52.95773257936665,1.7788962444381853,0.0074738911944085,1.7810377259919723,0.0,0.0,0.0,6.786846575186094,0.3855092272551811,6.733074339363915,4.606594016467773,0.0462391855813667,4.616021834479524,0.6234497018635836,0.0029146466071778,0.6234816150912763,0.0,0.0,0.0,2.4590869945668383,0.1295655134682372,2.437219679388289,52.9413182471556,0.0570416785720854,52.95773257936665,0.0,0.0,0.0,1.7788962444381853,0.0074738911944085,1.7810377259919723,6.786846575186094,0.3855092272551811,6.733074339363915,2.941318247155598,0.0570416785720854,2.957732579366649,0.0,0.0,0.0,0.2211037555618148,0.0074738911944085,0.2189622740080278,1.786846575186094,0.3855092272551812,1.7330743393639143,2.941318247155598,0.0570416785720854,2.957732579366649,0.2211037555618148,0.0074738911944085,0.2189622740080278,1.786846575186094,0.3855092272551812,1.7330743393639143,4.875,2.8912583765550943,4.0,0.8999999999999998,0.1414213562373095,0.9999999999999996,3.0,2.23606797749979,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,0.02,8,31,1.322578923740969e-23,3.2783921227454224e+23,4.865529552845062e-20,,125.3804066399272,310.46551852392,50.0,2.0,5.0,0.0,0.0599265892513376,4.44660777590183e-06,7.48323604480797e-07,4.397681186615031e-06,776.0,6.819090848492928,775.5,0.3989583333333333,0.004995657836784,0.4000000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.5958333333333334,0.0199826313471363,0.6000000000000001,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,12.125,0.5994789404140898,11.999999999999998,52.90979666591792,0.0207819272791288,52.90873527185149,1.7793544754844877,0.0046788248928379,1.7776300892596626,0.0,0.0,0.0,6.849227047221314,0.8987761697511453,7.145174610748903,4.585861423293801,0.0075153648175994,4.584020426779579,0.6231994810743958,0.001698518583939,0.6223447111876119,0.0,0.0,0.0,2.5591454090458567,0.301815217545626,2.661677161862108,52.90979666591792,0.0207819272791288,52.90873527185149,0.0,0.0,0.0,1.7793544754844877,0.0046788248928379,1.7776300892596626,6.849227047221314,0.8987761697511453,7.145174610748903,2.90979666591792,0.0207819272791288,2.9087352718514907,0.0,0.0,0.0,0.2206455245155124,0.0046788248928379,0.2223699107403374,1.8492270472213133,0.8987761697511454,2.145174610748902,2.90979666591792,0.0207819272791288,2.9087352718514907,0.2206455245155124,0.0046788248928379,0.2223699107403374,1.8492270472213133,0.8987761697511454,2.145174610748902,2.125,1.165922381636102,2.0,0.8499999999999999,0.193649167310371,0.9,3.375,1.996089927833914,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,0.05,8,31,0.0,4.807456423267159e+23,1.3271977823309642e-20,,313.45101660924524,776.1637963308112,50.0,2.0,5.0,0.0,0.0599265892513376,2.46005277770985e-05,4.164070105689784e-06,2.4952152118514204e-05,1840.75,69.63790275417547,1833.5,0.3739583333333334,0.0168929945210696,0.3833333333333334,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.4958333333333334,0.0675719780842785,0.5333333333333334,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,15.125,2.0271593425283565,13.999999999999998,52.85882624434447,0.0518784382529701,52.87231050525411,1.7927835566741783,0.0136590789571759,1.788317370336801,2.3132981187709288e-291,0.0,9.711544809788644e-301,6.320128112423073,1.48495652347513,6.692655662072284,4.5890423537970815,0.0018379582253745,4.588546094307112,0.6213248509268237,0.0033363015839857,0.6221561309136101,1.2031487900622534e-146,3.1810255551985708e-146,4.927366856155857e-151,2.7980429693578834,0.2810351496142198,2.9097928682381933,52.85882624434447,0.0518784382529701,52.87231050525411,2.3132981187709288e-291,0.0,9.711544809788644e-301,1.7927835566741783,0.0136590789571759,1.788317370336801,6.320128112423073,1.48495652347513,6.692655662072284,2.858826244344465,0.0518784382529701,2.872310505254113,2.3132981187709288e-291,0.0,9.711544809788644e-301,0.2072164433258215,0.0136590789571759,0.2116826296631989,1.7691737234715277,0.904355265368064,1.6989183534328425,2.858826244344465,0.0518784382529701,2.872310505254113,0.2072164433258215,0.0136590789571759,0.2116826296631989,1.7691737234715277,0.904355265368064,1.6989183534328425,3.75,1.5612494995995996,4.0,0.9499999999999996,0.0866025403784438,0.9999999999999996,2.875,1.8998355191963328,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,0.1,8,31,0.0,4.807456423267159e+23,6.635988911654821e-21,,626.9020332184905,1552.3275926616225,50.0,2.0,5.0,0.0,0.0599265892513376,8.501300354814974e-05,3.077464926845202e-05,9.273783231273748e-05,3306.875,260.8301350975381,3197.0,0.2947916666666668,0.0360693535274599,0.3083333333333334,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.1791666666666667,0.1442774141098398,0.2333333333333333,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,24.625,4.3283224232951945,23.0,52.78952776873156,0.0833683249127142,52.76530706400847,1.8320761300845887,0.0382557384373136,1.8402354448807965,2.5761113844404832e-73,4.466558738269752e-73,1.0248378650199208e-82,5.973852121547767,2.252824519000212,7.182356182254619,4.5931753641608815,0.0015358482187112,4.593302627066937,0.6155730699425346,0.0065544290781994,0.6145143602923833,1.7946000293651436e-37,3.108048850453454e-37,5.3045208897551545e-42,3.5868344778357333,0.0971999463016991,3.5880845750853902,52.78952776873156,0.0833683249127142,52.76530706400847,2.5761113844404832e-73,4.466558738269752e-73,1.0248378650199208e-82,1.8320761300845887,0.0382557384373136,1.8402354448807965,5.973852121547767,2.252824519000212,7.182356182254619,2.789527768731565,0.0833683249127142,2.765307064008472,2.5761113844404832e-73,4.466558738269752e-73,1.0248378650199208e-82,0.1679238699154109,0.0382557384373136,0.1597645551192034,2.385425059499217,0.5773677801581757,2.3980228350571933,2.789527768731565,0.0833683249127142,2.765307064008472,0.1679238699154109,0.0382557384373136,0.1597645551192034,2.385425059499217,0.5773677801581757,2.3980228350571933,3.375,1.4947825928876748,3.0,0.8749999999999999,0.3307189138830737,1.0,3.5000000000000004,2.9580398915498094,2.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,0.2,8,31,0.0,4.807456423267159e+23,3.3179944558274105e-21,,1253.804066436981,3104.655185323245,50.0,2.0,5.0,0.0,0.0599265892513376,0.000453125660709,0.0001446591650476,0.0004387972170258,4922.5,476.6699591960878,5161.5,0.2531250000000001,0.0082679728470768,0.2500000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0125,0.0330718913883073,1.1102230246251563e-16,1.0,0.0,1.0,30.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,29.625,0.9921567416492204,30.0,52.69613905571305,0.1779001739788931,52.78509132880143,1.902556921498625,0.1127937631420074,1.845100059810108,1.6779334431946618e-12,4.1758192024446336e-12,5.140295424577474e-23,4.751178940249348,3.236493455937681,4.099260388032191,4.595894915095848,0.0019933596096283,4.595220692485427,0.613960594271193,0.0140420288766664,0.620439430647274,3.898623467366238e-07,8.288389915633727e-07,4.552752570496269e-11,5.2909873651086565,0.7819937450388909,5.67786050011985,52.69613905571305,0.1779001739788931,52.78509132880143,1.6779334431946618e-12,4.1758192024446336e-12,5.140295424577474e-23,1.902556921498625,0.1127937631420074,1.845100059810108,4.751178940249348,3.236493455937681,4.099260388032191,2.6961390557130525,0.1779001739788931,2.7850913288014283,1.677933446718055e-12,4.175819201028859e-12,7.096758623855137e-21,0.140865105045424,0.0487299572347648,0.159811479158256,2.6483808589328066,1.876933839042069,1.9620166630165337,2.6961390557130525,0.1779001739788931,2.7850913288014283,0.140865105045424,0.0487299572347648,0.159811479158256,2.6483808589328066,1.876933839042069,1.9620166630165337,2.75,2.9895651857753496,1.5,0.9499999999999996,0.0866025403784438,0.9999999999999996,2.25,1.920286436967152,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,0.5,8,31,6.4477876236990576e-27,4.1699476121661794e+23,1.5301020773012656e-21,,3134.510166025444,7761.637963184649,50.0,2.0,5.0,0.0,0.0599265892513376,0.0020141584326621,0.0005182999378033,0.0018045869097087,5608.25,191.7926940735752,5476.5,0.2390625,0.0041339864235384,0.2375,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,0.95625,0.0165359456941537,0.95,30.0,0.0,30.0,15.0,0.0,15.0,0.4375,0.1653594569415369,0.5,2.0,0.0,2.0,30.0,0.0,30.0,52.60598073602283,0.0622992792390772,52.63101474926107,1.949545589414096,0.0317277170197667,1.9367981916879613,-3.2864111077527936e-05,0.000154214555502,-1.558815822432519e-05,1.0919067274062972,2.4237151152834544,1.117429054445962,4.603891701267007,0.0022720631265344,4.602956639865908,0.6282274973692239,0.0008022170817989,0.6278900739393609,0.0066466208410072,0.0035981731893554,0.0057144143711285,7.974987551741631,0.3477736168480562,8.111629023343243,52.60598073602283,0.0622992792390772,52.63101474926107,-3.2864111077527936e-05,0.000154214555502,-1.558815822432519e-05,1.949545589414096,0.0317277170197667,1.9367981916879613,1.0919067274062972,2.4237151152834544,1.117429054445962,2.60598073602283,0.0622992792390771,2.631014749261073,0.0001138546165183,0.000109083936595,6.912346523888056e-05,0.0584648145387985,0.011582790501486,0.0632018083120382,4.16660361301619,1.946022178533964,3.882570945554038,2.60598073602283,0.0622992792390771,2.631014749261073,0.0584648145387985,0.011582790501486,0.0632018083120382,4.16660361301619,1.946022178533964,3.882570945554038,5.0,3.391164991562634,5.0,0.9749999999999996,0.0661437827766147,0.9999999999999996,4.75,2.947456530637899,5.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
CR5,300.0,1.0,8,31,1.6119469059247646e-27,4.1699476121661794e+23,7.650510386506328e-22,,6269.020332050888,15523.2759263693,50.0,2.0,5.0,0.0,0.0599265892513376,0.0087513331338043,0.0025022373874965,0.0080542261566577,14115.75,2121.1937529372462,14833.5,0.2218750000000001,0.0054126587736527,0.2250000000000001,0.0,0.0,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1102230246251563e-16,0.0,1.1102230246251563e-16,0.8875,0.0216506350946109,0.9,30.0,0.0,30.0,15.0,0.0,15.0,1.125,0.2165063509461097,1.0,2.0,0.0,2.0,30.0,0.0,30.0,52.50312981004396,0.0263441069468554,52.51249607562161,2.000083752840948,0.0132722842842704,1.995369959138284,-0.0587568325072884,0.1586326782935062,-0.0479493275916115,0.1798701449220721,1.1777652540558623,0.045642696448244,4.609535416310301,0.0011787085776563,4.609163074567041,0.6322419594480395,0.0004414151620965,0.6321793651225041,0.1841563486394263,0.0529335870618441,0.186530765683368,8.849914001671399,0.0953063446683536,8.832911905402693,52.50312981004396,0.0263441069468554,52.51249607562161,-0.0587568325072884,0.1586326782935062,-0.0479493275916115,2.000083752840948,0.0132722842842704,1.995369959138284,0.1798701449220721,1.1777652540558623,0.045642696448244,2.5031298100439603,0.0263441069468554,2.5124960756216126,0.123090956097839,0.1160401159762453,0.078469817993057,0.0113925051147593,0.0068096528451192,0.0101670037944852,4.820129855077928,1.1777652540558623,4.954357303551756,2.5031298100439603,0.0263441069468554,2.5124960756216126,0.0113925051147593,0.0068096528451192,0.0101670037944852,4.820129855077928,1.1777652540558623,4.954357303551756,5.0,2.29128784747792,5.0,0.9249999999999996,0.1391941090707505,0.9999999999999996,12.625,4.328322423295196,11.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,UNDEFINED/UNBOUNDED (FIM rank-deficient)
