environment_id,launch_grazing_deg,return_range_km,return_time_s,turning_depth_m,turning_speed_mps,in_50_60km_window,model_level
E_D4100_C1525,2.8,51.34724148818303,34.64820930039793,3760.5366335388035,1516.371927362716,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,2.9,51.28917183345965,34.60991582779426,3766.0263538931245,1516.5036870941724,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.0,51.23129173987721,34.571750733212056,3771.6982961656204,1516.6400900754084,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.1,51.17360867032987,34.53371902836077,3777.5514546756344,1516.7811383905894,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.2,51.11612994109337,34.49582563739765,3783.584800738695,1516.9268341953316,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.3,51.05886281717837,34.45807547249126,3789.7972836008703,1517.0771797167831,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.4,51.00181439967807,34.420473168926875,3796.1878313786497,1517.232177253707,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.5,50.94499166435593,34.38302356068117,3802.7553520029883,1517.3918291765665,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.6,50.88840148431589,34.34573119436023,3809.4987341656188,1517.5561379276148,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.7,50.83205063453476,34.308600620052204,3816.4168482663054,1517.7251060209855,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.8,50.775945637318024,34.27163621598695,3823.5085473591794,1517.8987360427875,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,3.9,50.72009300816248,34.23484235219146,3830.77266809681,1518.0770306512006,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.0,50.66449892004794,34.1982231618495,3838.2080316706547,1518.2599925765762,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.1,50.6091698514461,34.16178297776328,3845.8134447462994,1518.4476246215393,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.2,50.55411150774524,34.1255256336782,3853.587700392158,1518.6399296610925,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.3,50.49932983494565,34.089455110184566,3861.529579000581,1518.8369106427251,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.4,50.44483055090729,34.053575209508416,3869.637849199854,1519.0385705865235,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.5,50.39061915201821,34.01788967865015,3877.911268756147,1519.2449125852838,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.6,50.33670097113967,33.9824020125245,3886.3485854641604,1519.455939804628,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.7,50.28308100519088,33.94711559090088,3894.948538025531,1519.6716554831237,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.8,50.22976515634439,33.912034319515136,3903.7098569141376,1519.8920629324052,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,4.9,50.17675740816628,33.87716086728403,3912.631265227054,1520.1171655372978,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.0,50.12406267309388,33.84249861423221,3921.711479520737,1520.3469667559455,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.1,50.07168559048391,33.80805048257844,3930.9492106313783,1520.5814701199408,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.2,50.019630473917815,33.77381947844265,3940.3431644788748,1520.8206792344583,True,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.3,49.96790156997704,33.739808384546,3949.8920428536926,1521.06459777839,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.4,49.91650284140402,33.70601984877372,3959.5945441860517,1521.3132295044838,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.5,49.86543822712795,33.67245645932623,3969.4493642969164,1521.5665782394851,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.6,49.81471130723016,33.63912066116736,3979.455197130476,1521.8246478842823,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.7,49.764325593471305,33.60601479715705,3989.610735467387,1522.0874424140525,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.8,49.714284509678386,33.57314117822804,3999.914671618741,1522.354965878412,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,5.9,49.66459115749503,33.54050153901247,4010.3656981003455,1522.6272224015704,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.0,49.61524881652515,33.50809841624435,4020.9625082870857,1522.9042161824855,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.1,49.566260062138234,33.47593338901265,4031.7037970471524,1523.185951495023,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.2,49.51762766719705,33.44400831222653,4042.5882613560893,1523.4724326881174,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.3,49.46935419043898,33.41232485158552,4053.6146008904266,1523.7636641859378,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.4,49.42144199681017,33.38088456801838,4064.7815186010516,1524.059650488055,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.5,49.373893412320406,33.34968899951218,4076.0877212661526,1524.3603961696128,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.6,49.32671026659823,33.31873935000402,4087.5319200237477,1524.6659058815005,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1525,6.7,49.279894728787944,33.28803700732557,4099.112830884143,1524.976184350532,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,0.5,48.81461922687919,32.924882217330854,3441.186779571479,1514.619259602493,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,0.6,48.754253380303254,32.88502708812452,3442.1639649148865,1514.6446364685814,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,0.7,48.69387353955494,32.84516343485094,3443.3183534481527,1514.6746282239492,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,0.8,48.63348731608331,32.80529642539529,3444.6497126624013,1514.7092353254695,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,0.9,48.573102493968506,32.765431310928946,3446.1577749879343,1514.7484583003493,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.0,48.51272695276621,32.72557341783144,3447.842238094802,1514.7922977461483,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.1,48.45236859739239,32.685728084100056,3449.70276523129,1514.8407543308026,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.2,48.39203551077088,32.645900765292744,3451.7389855990705,1514.893828792649,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.3,48.33173575219437,32.60609690189407,3453.950494764332,1514.9515219404516,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.4,48.27147740171357,32.566321956461046,3456.336855103954,1515.0138346534332,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.5,48.21126866375527,32.52658144055968,3458.897596285204,1515.0807678813067,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.6,48.15111774377776,32.48688091783589,3461.6322157783206,1515.1523226443114,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.7,48.09103278429236,32.44722587981317,3464.5401794002714,1515.2285000332506,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.8,48.03102220309685,32.407621911609695,3467.620921888627,1515.3093012095326,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,1.9,47.971094186718446,32.36807464398072,3470.873847504067,1515.3947274052127,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.0,47.91125692520433,32.32858955665581,3474.2983306602514,1515.484779923041,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.1,47.851518667980216,32.289172195136366,3477.8937165792413,1515.5794601365087,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.2,47.791887648534015,32.2498281060438,3481.659321971446,1515.678769489901,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.3,47.73237197942123,32.210562773574374,3485.5944357381354,1515.7827094983504,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.4,47.67297996991474,32.17138176359106,3489.698319695102,1515.8912817478922,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.5,47.61371956012351,32.13229043398844,3493.970209316008,1516.004487895526,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.6,47.55459884919377,32.09329421709804,3498.4093144935046,1516.1223296692738,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.7,47.49562573473745,32.05439844682153,3503.0148203168083,1516.244808868248,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.8,47.43680823792212,32.01560850330162,3507.7858878638854,1516.371927362716,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,2.9,47.37815407482849,31.976929581358682,3512.7216550068283,1516.5036870941724,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.0,47.319671043199605,31.938366921141476,3517.8212372284697,1516.6400900754084,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.1,47.26136673986116,31.899925627929726,3523.0837284490835,1516.7811383905894,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.2,47.20324870710376,31.861610765379183,3528.508201861149,1516.9268341953316,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.3,47.14532439444724,31.823427342137844,3534.0937107709487,1517.0771797167831,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.4,47.08760109941703,31.785380251005215,3539.8392894451467,1517.232177253707,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.5,47.030086023212846,31.747474347685255,3545.743953961103,1517.3918291765665,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.6,46.97278624764301,31.70971436202127,3551.8067030593083,1517.5561379276148,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.7,46.915708700848036,31.672104951777833,3558.0265189965276,1517.7251060209855,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.8,46.85886017509254,31.63465069633787,3564.4023683982023,1517.8987360427875,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,3.9,46.802247348360474,31.597356022879232,3570.9332031088165,1518.0770306512006,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.0,46.74587673827109,31.560225344617038,3577.6179610389354,1518.2599925765762,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.1,46.6897547300015,31.523262931044144,3584.455567007596,1518.4476246215393,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.2,46.63388751957363,31.486472927659158,3591.4449335788213,1518.6399296610925,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.3,46.57828120221741,31.44985942351696,3598.5849618911907,1518.8369106427251,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.4,46.522941662916786,31.413426359506634,3605.8745424793665,1519.0385705865235,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.5,46.46787465792271,31.377177586101602,3613.312556086387,1519.2449125852838,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.6,46.41308577805675,31.341116849524443,3620.897874465892,1519.455939804628,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.7,46.358580376076475,31.30524775829945,3628.629361173316,1519.6716554831237,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.8,46.30436390030435,31.269573830427575,3636.5058723451953,1519.8920629324052,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,4.9,46.25044122568006,31.23409848247386,3644.526257465638,1520.1171655372978,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.0,46.19681730562502,31.198824994469806,3652.689360119428,1520.3469667559455,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.1,46.14349694164049,31.163756505110634,3660.994018730898,1520.5814701199408,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.2,46.0904846993211,31.12889610726915,3669.439067288015,1520.8206792344583,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.3,46.03778499131857,31.094246705153314,3678.0233360510797,1521.06459777839,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.4,45.98540198624095,31.059811136949698,3686.745652245491,1521.3132295044838,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.5,45.933339834278414,31.025592117836833,3695.604840738115,1521.5665782394851,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.6,45.88160236498484,30.991592229250553,3704.5997246969787,1521.8246478842823,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.7,45.83019333382776,30.95781395552561,3713.7291262336157,1522.0874424140525,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.8,45.7791162745892,30.92425964607478,3722.991867028104,1522.354965878412,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,5.9,45.72837458288868,30.89093156281222,3732.386768936319,1522.6272224015704,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.0,45.677971479716504,30.857831841069963,3741.9126545792305,1522.9042161824855,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.1,45.627909563959285,30.824962195908117,3751.5683479141317,1523.185951495023,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.2,45.57819307416574,30.79232546045179,3761.352674787599,1523.4724326881174,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.3,45.52882338641059,30.759922523299853,3771.264463470132,1523.7636641859378,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.4,45.479803547717545,30.727755394408693,3781.3025451725152,1524.059650488055,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.5,45.43113597710232,30.695825698769706,3791.465754543791,1524.3603961696128,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.6,45.38282283582522,30.66413480305302,3801.752930150812,1524.6659058815005,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.7,45.33486631759829,30.632684203162658,3812.162914939751,1524.976184350532,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.8,45.28726836707398,30.601475157208743,3822.694556679245,1525.2912363796227,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,6.9,45.24003076619247,30.570508828880666,3833.346708385681,1525.611066847974,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.0,45.1931551854883,30.539786305943586,3844.1182287305232,1525.9356807112579,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.1,45.14664313437507,30.509308584627693,3855.007982430109,1526.2650830018079,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.2,45.10049598673193,30.479076547316797,3866.01484061776,1526.5992788288079,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.3,45.05471502472958,30.44909099889362,3877.1376811989307,1526.9382733784905,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.4,45.009301261735885,30.419352623508118,3888.3753891891806,1527.282071914332,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.5,44.964255754652115,30.389862075106954,3899.7268570355436,1527.6306797772547,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.6,44.919579314306006,30.360619865754867,3911.190984921526,1527.9841023858328,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.7,44.87527260024587,30.331626491761092,3922.7666810559112,1528.3423452364964,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.8,44.831336453750566,30.302882232220295,3934.4528619458733,1528.7054139037455,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,7.9,44.78777107777642,30.274387436841508,3946.248452654582,1529.073314040361,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.0,44.74457695251826,30.246142300326834,3958.152387043791,1529.446051377624,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.1,44.70175437182833,30.21814696282691,3970.163608001566,1529.823631725533,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.2,44.65930338402895,30.190401468346817,3982.2810676557197,1530.2060609730302,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.3,44.6172240869972,30.162905940542913,3994.503727573232,1530.5933450882258,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.4,44.57551623699105,30.135659883071952,4006.8305589459187,1530.985490118629,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.5,44.53417995967918,30.10866359778779,4019.2605427629446,1531.3825021913801,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.6,44.49321494418098,30.081916757272175,4031.7926699704326,1531.7843875134874,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.7,44.45262074327098,30.05541898719559,4044.425941618521,1532.1911523720667,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.8,44.41239686785738,30.02916998279535,4057.159368996354,1532.6028031345843,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,8.9,44.37254292210631,30.003169362955305,4069.9919737552646,1533.019346249103,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,9.0,44.333058074025786,29.977416661980087,4082.922788020668,1533.4407882445303,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
E_D4100_C1534,9.1,44.29394181697876,29.951911391616463,4095.9508544930327,1533.867135730875,False,CUSTOM_DIAGNOSTIC_RAY_INTEGRAL_NOT_BELLHOP
