cluster_id_4001,cluster_id_8001,k_center_4001,k_center_8001,k_span_4001,k_span_8001,n_modes_4001,n_modes_8001,principal_angle_max_deg,subspace_overlap,cluster_converged,E_C_norm_4001,E_C_norm_8001,delta_k_center,f_hz,L_m,alpha
1,1,1.1476323400015311,1.1478289643023267,0.0007570624629755773,0.0007488790776577492,4,4,16.209428355179597,0.9602477630593674,True,0.019861575115342946,0.019702947659859294,0.00019662430079558924,283.0,1200.0,0.5
2,2,1.143777050602202,1.144017468067613,0.0007849308214589179,0.0007755843027315024,4,4,19.35816155813724,0.9434649566787406,True,0.019017460481507355,0.01887059195229125,0.0002404174654109248,283.0,1200.0,0.5
3,3,1.1397841728213214,1.140074391771052,0.0008121182286215944,0.0008015314117439942,4,4,22.797150404208544,0.9218824234697467,True,0.018148312331437138,0.01796532390309907,0.00029021894973069173,283.0,1200.0,0.5
4,4,1.1356568214670841,1.1360032376743132,0.0008387368921356497,0.0008268319502100496,4,4,26.510253750917553,0.8948544949457856,False,0.017498185008688435,0.01737187767336513,0.0003464162072290833,283.0,1200.0,0.5
5,5,1.1312535519905904,1.1316651637592352,0.000577162405022591,0.0005682627657592754,3,3,30.818044402001824,0.8587985945124019,False,0.013113133587495357,0.013087434445653745,0.0004116117686447929,283.0,1200.0,0.5
6,6,1.126562915424543,1.1270498978013284,0.0005954515457819998,0.0005854985258901824,3,3,35.40346331082822,0.8150927789071827,False,0.012548212493341133,0.012570989124891853,0.00048698237678546086,283.0,1200.0,0.5
7,7,1.1214199660656836,1.1221474526698276,0.0006146124054053903,0.00030147469904351354,3,2,39.93207091769806,0.7668059846425156,False,0.01215460945698713,0.008312164301961954,0.000727486604144012,283.0,1200.0,0.5
8,8,1.1162735826228332,1.1171020096225772,0.00031649600538763423,0.0006201190863959205,2,3,44.34875831155567,0.7150981280560808,False,0.00804106779249088,0.0116464392466619,0.0008284269997440585,283.0,1200.0,0.5
9,9,1.1108133195337546,1.1115973659465255,0.00032587446001297593,0.0003190343096433068,2,2,61.842780680214005,0.4718925958858548,False,0.007715996224569748,0.007680591606298893,0.0007840464127708557,283.0,1200.0,0.5
10,10,1.1048588010988327,1.1061004634907712,0.0003357272160877667,0.0003276438039399032,2,2,63.446611593147374,0.44703152223607673,False,0.007480785533274887,0.007449497538598654,0.0012416623919384584,283.0,1200.0,0.5
0,0,1.1570261497952363,1.1563668367253865,0.067316810328512,0.07203513387358429,96,100,89.99087936388301,0.00015918512944555912,False,0.9925192144667251,1.0,0.0006593130698497873,283.0,1200.0,1.0
0,0,1.155961510025922,1.1563668367253865,0.07327625514147118,0.07203513387358429,98,100,59.76364523548371,0.5035682366327704,False,1.0,1.0,0.000405326699464581,283.0,1200.0,1.5
0,0,1.1734540759956114,1.1732539656081638,0.011035852588826778,0.011188724665454064,40,42,88.70904755482827,0.022529464314034322,False,0.7078626061021958,0.7100540909578636,0.00020011038744760512,283.0,2400.0,0.5
1,1,1.1650799539069259,1.1650328979052718,0.0005960866434753243,0.0007917981583598355,4,5,69.92648883534123,0.3432254982694124,False,0.02824911532711263,0.031558847840366534,4.705600165411106e-05,283.0,2400.0,0.5
2,2,1.1627427377765374,1.1627060637891624,0.0008305914970583306,0.0006200606846689105,5,4,71.55122220726604,0.31645673200570185,False,0.030015762691614597,0.02616021833678658,3.667398737494665e-05,283.0,2400.0,0.5
3,3,1.1600891697807627,1.160173526000531,0.0006506809245689915,0.0006459972649772716,4,4,7.504654258256742,0.9914342551819971,True,0.024746483489811805,0.024636114481406443,8.43562197683223e-05,283.0,2400.0,0.5
4,4,1.1573221293329385,1.1574275329820733,0.0009029236373143679,0.0008956915371851615,5,5,9.22364782160705,0.9870701928585309,True,0.026983473152577042,0.026785299030082605,0.00010540364913480538,283.0,2400.0,0.5
5,5,1.1543298238837973,1.1544605004168695,0.0009382837642275543,0.000929951010708141,5,5,11.219491186026959,0.980889022904529,True,0.025638366127468438,0.02541250015054896,0.00013067653307219373,283.0,2400.0,0.5
6,6,1.151103186619233,1.1512640190727577,0.000730315361920697,0.0007231484742542538,4,4,13.541238651676373,0.9722016461895401,True,0.02092485508408479,0.020735071750263578,0.00016083245352471742,283.0,2400.0,0.5
7,7,1.1476323400015311,1.1478289643023267,0.0007570624629755773,0.0007488790776577492,4,4,16.209428355179597,0.9602477630593674,True,0.01986157511534295,0.019702947659859294,0.00019662430079558924,283.0,2400.0,0.5
8,8,1.143777050602202,1.144017468067613,0.0007849308214589179,0.0007755843027315024,4,4,19.35816155813724,0.9434649566787406,True,0.019017460481507358,0.01887059195229125,0.0002404174654109248,283.0,2400.0,0.5
9,9,1.1397841728213214,1.140074391771052,0.0008121182286215944,0.0008015314117439942,4,4,22.797150404208544,0.9218824234697467,True,0.01814831233143714,0.01796532390309907,0.00029021894973069173,283.0,2400.0,0.5
10,10,1.1356568214670841,1.1360032376743132,0.0008387368921356497,0.0008268319502100496,4,4,26.510253750917553,0.8948544949457856,False,0.01749818500868844,0.01737187767336513,0.0003464162072290833,283.0,2400.0,0.5
11,11,1.1312535519905904,1.1316651637592352,0.000577162405022591,0.0005682627657592754,3,3,30.818044402001824,0.8587985945124019,False,0.013113133587495359,0.013087434445653745,0.0004116117686447929,283.0,2400.0,0.5
12,12,1.126562915424543,1.1270498978013284,0.0005954515457819998,0.0005854985258901824,3,3,35.40346331082822,0.8150927789071827,False,0.012548212493341135,0.012570989124891853,0.00048698237678546086,283.0,2400.0,0.5
13,13,1.1214199660656836,1.1221474526698276,0.0006146124054053903,0.00030147469904351354,3,2,39.93207091769806,0.7668059846425156,False,0.012154609456987132,0.008312164301961954,0.000727486604144012,283.0,2400.0,0.5
14,14,1.1162735826228332,1.1171020096225772,0.00031649600538763423,0.0006201190863959205,2,3,44.34875831155567,0.7150981280560808,False,0.008041067792490881,0.0116464392466619,0.0008284269997440585,283.0,2400.0,0.5
15,15,1.1108133195337546,1.1115973659465255,0.00032587446001297593,0.0003190343096433068,2,2,61.842780680214005,0.4718925958858548,False,0.007715996224569749,0.007680591606298893,0.0007840464127708557,283.0,2400.0,0.5
16,16,1.1048588010988327,1.1061004634907712,0.0003357272160877667,0.0003276438039399032,2,2,63.446611593147374,0.44703152223607673,False,0.007480785533274889,0.007449497538598654,0.0012416623919384584,283.0,2400.0,0.5
0,0,1.1673914288957985,1.1675050093842574,0.027229486891362065,0.027069642118252357,67,69,45.86626968304994,0.6963354405810611,False,0.864420661974865,0.8653421425473183,0.00011358048845888646,283.0,2400.0,1.0
1,1,1.1476323400015311,1.1478289643023267,0.0007570624629755773,0.0007488790776577492,4,4,16.209428355179597,0.9602477630593674,True,0.019861575115342946,0.019702947659859294,0.00019662430079558924,283.0,2400.0,1.0
2,2,1.143777050602202,1.144017468067613,0.0007849308214589179,0.0007755843027315024,4,4,19.35816155813724,0.9434649566787406,True,0.019017460481507355,0.01887059195229125,0.0002404174654109248,283.0,2400.0,1.0
3,3,1.1397841728213214,1.140074391771052,0.0008121182286215944,0.0008015314117439942,4,4,22.797150404208544,0.9218824234697467,True,0.018148312331437138,0.01796532390309907,0.00029021894973069173,283.0,2400.0,1.0
4,4,1.1356568214670841,1.1360032376743132,0.0008387368921356497,0.0008268319502100496,4,4,26.510253750917553,0.8948544949457856,False,0.017498185008688435,0.01737187767336513,0.0003464162072290833,283.0,2400.0,1.0
5,5,1.1312535519905904,1.1316651637592352,0.000577162405022591,0.0005682627657592754,3,3,30.818044402001824,0.8587985945124019,False,0.013113133587495357,0.013087434445653745,0.0004116117686447929,283.0,2400.0,1.0
6,6,1.126562915424543,1.1270498978013284,0.0005954515457819998,0.0005854985258901824,3,3,35.40346331082822,0.8150927789071827,False,0.012548212493341133,0.012570989124891853,0.00048698237678546086,283.0,2400.0,1.0
7,7,1.1214199660656836,1.1221474526698276,0.0006146124054053903,0.00030147469904351354,3,2,39.93207091769806,0.7668059846425156,False,0.01215460945698713,0.008312164301961954,0.000727486604144012,283.0,2400.0,1.0
8,8,1.1162735826228332,1.1171020096225772,0.00031649600538763423,0.0006201190863959205,2,3,44.34875831155567,0.7150981280560808,False,0.00804106779249088,0.0116464392466619,0.0008284269997440585,283.0,2400.0,1.0
9,9,1.1108133195337546,1.1115973659465255,0.00032587446001297593,0.0003190343096433068,2,2,61.842780680214005,0.4718925958858548,False,0.007715996224569748,0.007680591606298893,0.0007840464127708557,283.0,2400.0,1.0
10,10,1.1048588010988327,1.1061004634907712,0.0003357272160877667,0.0003276438039399032,2,2,63.446611593147374,0.44703152223607673,False,0.007480785533274887,0.007449497538598654,0.0012416623919384584,283.0,2400.0,1.0
0,0,1.1613533480413816,1.1616424702960533,0.04700231783476938,0.04659083374756556,86,88,30.17072093936917,0.8645317403413251,False,0.9520593284993363,0.9523403181815868,0.00028912225467170316,283.0,2400.0,1.5
1,1,1.126562915424543,1.1270498978013284,0.0005954515457819998,0.0005854985258901824,3,3,35.40346331082822,0.8150927789071827,False,0.012548212493341133,0.012570989124891853,0.00048698237678546086,283.0,2400.0,1.5
2,2,1.1214199660656836,1.1221474526698276,0.0006146124054053903,0.00030147469904351354,3,2,39.93207091769806,0.7668059846425156,False,0.01215460945698713,0.008312164301961954,0.000727486604144012,283.0,2400.0,1.5
3,3,1.1162735826228332,1.1171020096225772,0.00031649600538763423,0.0006201190863959205,2,3,44.34875831155567,0.7150981280560808,False,0.00804106779249088,0.0116464392466619,0.0008284269997440585,283.0,2400.0,1.5
4,4,1.1108133195337546,1.1115973659465255,0.00032587446001297593,0.0003190343096433068,2,2,61.842780680214005,0.4718925958858548,False,0.007715996224569748,0.007680591606298893,0.0007840464127708557,283.0,2400.0,1.5
5,5,1.1048588010988327,1.1061004634907712,0.0003357272160877667,0.0003276438039399032,2,2,63.446611593147374,0.44703152223607673,False,0.007480785533274887,0.007449497538598654,0.0012416623919384584,283.0,2400.0,1.5
0,0,1.3875533807275677,1.3876667699193972,0.06587203827705945,0.06494811625693697,95,94,62.21401538952897,0.46617024488472325,False,1.0,1.0,0.0001133891918294605,338.0,600.0,0.5
0,0,1.3875533807275677,1.3876667699193972,0.06587203827705945,0.06494811625693697,95,94,62.21401538952897,0.46617024488472325,False,1.0,1.0,0.0001133891918294605,338.0,600.0,1.0
0,0,1.3875533807275677,1.3876667699193972,0.06587203827705945,0.06494811625693697,95,94,62.21401538952897,0.46617024488472325,False,1.0,1.0,0.0001133891918294605,338.0,600.0,1.5
0,0,1.3958352498723987,1.3950235335011576,0.02921503895961397,0.032088193567536116,72,74,89.99996023447959,6.94039260019193e-07,False,0.9003064443805862,0.9146495408251964,0.0008117163712411113,338.0,1200.0,0.5
1,1,1.3747071718099315,1.3715507451993865,0.0004895911205478054,0.0004972585822156095,3,3,89.9999394423568,1.0569302611263794e-06,False,0.01485185757681323,0.014245995610648233,0.003156426610545049,338.0,1200.0,0.5
2,2,1.3712263342759379,1.3678922995998395,0.0005048758390697738,0.0007677997097321754,3,4,89.99989422086189,1.8461942399244197e-06,False,0.014195809022414884,0.017313599451970658,0.0033340346760983852,338.0,1200.0,0.5
3,3,1.3675094939310866,1.3641295137088036,0.0007805452717106753,0.0005261299324048618,4,3,89.99987818852044,2.126011385059315e-06,False,0.017242244014990415,0.013089273774381776,0.003379980222282919,338.0,1200.0,0.5
4,4,1.3636817803796217,1.3601292110945649,0.000535554434292651,0.000540567577659079,3,3,89.99987023878515,2.2647604406457393e-06,False,0.01298765347667982,0.012573451650449693,0.0035525692850568724,338.0,1200.0,0.5
5,5,1.3594693301999135,1.3558830682544627,0.0002757565133888473,0.00027759492813572706,2,2,89.99962413782303,6.5600325219850404e-06,False,0.008687350556968199,0.008392372762370115,0.0035862619454507527,338.0,1200.0,0.5
6,6,1.3551339665453288,1.3513821069023213,0.0005672259315341321,0.0002850034240207133,3,2,89.99961622763715,6.698091309878239e-06,False,0.01212735367293114,0.008094840753331093,0.0037518596430075046,338.0,1200.0,0.5
7,7,1.3506778629928067,1.3467636156058949,0.0002913658346876957,0.00029228890743970837,2,2,89.99969121064673,5.389390909792955e-06,False,0.008044757337599778,0.00781816210108316,0.003914247386911818,338.0,1200.0,0.5
8,8,1.3459526051430468,1.3418797034046572,0.0002992773094840917,0.0,2,1,89.99206977706483,0.00013840850019419468,False,0.007737495556132614,0.0038227630705688406,0.004072901738389589,338.0,1200.0,0.5
0,0,1.3875533807275677,1.3876667699193972,0.06587203827705945,0.06494811625693697,95,94,62.21401538952897,0.46617024488472325,False,1.0,1.0,0.0001133891918294605,338.0,1200.0,1.0
0,0,1.3875533807275677,1.3876667699193972,0.06587203827705945,0.06494811625693697,95,94,62.21401538952897,0.46617024488472325,False,1.0,1.0,0.0001133891918294605,338.0,1200.0,1.5
0,0,1.4018981793839922,1.4013383945966167,0.011543673249522657,0.013367560622669306,44,47,89.99840287832299,2.7875031815192828e-05,False,0.741365813148181,0.7671483318461395,0.0005597847873755057,338.0,2400.0,0.5
1,1,1.3936740336468114,1.3916132824851892,0.0005745485252039995,0.0005926548128747378,4,4,89.9999360779207,1.1156507487202432e-06,False,0.0268086713532138,0.025336652599019144,0.0020607511616221874,338.0,2400.0,0.5
2,2,1.3915249304672663,1.3891960233527334,0.000597501610479112,0.0006157863429696597,4,4,89.99991848797575,1.4226532033903083e-06,False,0.025236813655126672,0.023484234955540053,0.00232890711453293,338.0,2400.0,0.5
3,3,1.389293641740367,1.3866884026130069,0.0006194125641054704,0.0006378685817487462,4,4,89.9998936193876,1.856691946765607e-06,False,0.023481186407818332,0.02218205146862942,0.002605239127360104,338.0,2400.0,0.5
4,4,1.3867698255809335,1.3840942511757794,0.0006423455436779246,0.0006590762350893176,4,4,89.99985938035182,2.454275853623118e-06,False,0.022325007256656773,0.02155070331506761,0.002675574405154091,338.0,2400.0,0.5
5,5,1.3839342253612519,1.3811899985206577,0.0006662470611078497,0.0006812170680465801,4,4,89.99982009954837,3.139855206880178e-06,False,0.02137028851112421,0.02043644048495135,0.002744226840594166,338.0,2400.0,0.5
6,6,1.3809968703204853,1.3781914481705881,0.0006893335163307146,0.0007026171145456672,4,4,89.9997966946029,3.5483485663952097e-06,False,0.02019861407810956,0.019616942280362606,0.0028054221498972076,338.0,2400.0,0.5
7,7,1.3779609973621505,1.3749811025909604,0.0007117357601647001,0.0004827781942760012,4,3,89.99984074967249,2.7794425498725393e-06,False,0.019520049970355877,0.014894183875486822,0.0029798947711900947,338.0,2400.0,0.5
8,8,1.3747071718099315,1.3715507451993865,0.0004895911205478054,0.0004972585822156095,3,3,89.9999394423568,1.0569302611263794e-06,False,0.014851857576813232,0.014245995610648233,0.003156426610545049,338.0,2400.0,0.5
9,9,1.3712263342759379,1.3678922995998395,0.0005048758390697738,0.0007677997097321754,3,4,89.99989422086189,1.8461942399244197e-06,False,0.014195809022414886,0.017313599451970658,0.0033340346760983852,338.0,2400.0,0.5
10,10,1.3675094939310866,1.3641295137088036,0.0007805452717106753,0.0005261299324048618,4,3,89.99987818852044,2.126011385059315e-06,False,0.01724224401499042,0.013089273774381776,0.003379980222282919,338.0,2400.0,0.5
11,11,1.3636817803796217,1.3601292110945649,0.000535554434292651,0.000540567577659079,3,3,89.99987023878515,2.2647604406457393e-06,False,0.012987653476679822,0.012573451650449693,0.0035525692850568724,338.0,2400.0,0.5
12,12,1.3594693301999135,1.3558830682544627,0.0002757565133888473,0.00027759492813572706,2,2,89.99962413782303,6.5600325219850404e-06,False,0.008687350556968199,0.008392372762370115,0.0035862619454507527,338.0,2400.0,0.5
13,13,1.3551339665453288,1.3513821069023213,0.0005672259315341321,0.0002850034240207133,3,2,89.99961622763715,6.698091309878239e-06,False,0.012127353672931142,0.008094840753331093,0.0037518596430075046,338.0,2400.0,0.5
14,14,1.3506778629928067,1.3467636156058949,0.0002913658346876957,0.00029228890743970837,2,2,89.99969121064673,5.389390909792955e-06,False,0.008044757337599778,0.00781816210108316,0.003914247386911818,338.0,2400.0,0.5
15,15,1.3459526051430468,1.3418797034046572,0.0002992773094840917,0.0,2,1,89.99206977706483,0.00013840850019419468,False,0.007737495556132615,0.0038227630705688406,0.004072901738389589,338.0,2400.0,0.5
0,0,1.3958352498723987,1.3950235335011576,0.02921503895961397,0.032088193567536116,72,74,89.99996023447959,6.94039260019193e-07,False,0.9003064443805862,0.9146495408251964,0.0008117163712411113,338.0,2400.0,1.0
1,1,1.3747071718099315,1.3715507451993865,0.0004895911205478054,0.0004972585822156095,3,3,89.9999394423568,1.0569302611263794e-06,False,0.01485185757681323,0.014245995610648233,0.003156426610545049,338.0,2400.0,1.0
2,2,1.3712263342759379,1.3678922995998395,0.0005048758390697738,0.0007677997097321754,3,4,89.99989422086189,1.8461942399244197e-06,False,0.014195809022414884,0.017313599451970658,0.0033340346760983852,338.0,2400.0,1.0
3,3,1.3675094939310866,1.3641295137088036,0.0007805452717106753,0.0005261299324048618,4,3,89.99987818852044,2.126011385059315e-06,False,0.017242244014990415,0.013089273774381776,0.003379980222282919,338.0,2400.0,1.0
4,4,1.3636817803796217,1.3601292110945649,0.000535554434292651,0.000540567577659079,3,3,89.99987023878515,2.2647604406457393e-06,False,0.01298765347667982,0.012573451650449693,0.0035525692850568724,338.0,2400.0,1.0
5,5,1.3594693301999135,1.3558830682544627,0.0002757565133888473,0.00027759492813572706,2,2,89.99962413782303,6.5600325219850404e-06,False,0.008687350556968199,0.008392372762370115,0.0035862619454507527,338.0,2400.0,1.0
6,6,1.3551339665453288,1.3513821069023213,0.0005672259315341321,0.0002850034240207133,3,2,89.99961622763715,6.698091309878239e-06,False,0.01212735367293114,0.008094840753331093,0.0037518596430075046,338.0,2400.0,1.0
7,7,1.3506778629928067,1.3467636156058949,0.0002913658346876957,0.00029228890743970837,2,2,89.99969121064673,5.389390909792955e-06,False,0.008044757337599778,0.00781816210108316,0.003914247386911818,338.0,2400.0,1.0
8,8,1.3459526051430468,1.3418797034046572,0.0002992773094840917,0.0,2,1,89.99206977706483,0.00013840850019419468,False,0.007737495556132614,0.0038227630705688406,0.004072901738389589,338.0,2400.0,1.0
0,0,1.3898151376218817,1.3899157890337328,0.051969615465012886,0.05108354887119937,90,89,89.9924428568405,0.00013189702979553484,False,0.9803987127013839,0.9802642340750168,0.00010065141185111592,338.0,2400.0,1.5
1,1,1.3506778629928067,1.3513821069023213,0.0002913658346876957,0.0002850034240207133,2,2,61.7436773998482,0.47341687076307415,False,0.008044757337599778,0.008094840753331093,0.0007042439095146236,338.0,2400.0,1.5
2,2,1.3459526051430468,1.3467636156058949,0.0002992773094840917,0.00029228890743970837,2,2,68.03973343200126,0.3739635206623668,False,0.007737495556132615,0.00781816210108316,0.0008110104628480386,338.0,2400.0,1.5
3,3,1.3409478468778948,1.3418797034046572,0.0,0.0,1,1,82.30470439847088,0.13390481806870916,False,0.0038190344048838042,0.0038227630705688406,0.0009318565267624201,338.0,2400.0,1.5
