f_hz,alpha,dominant_cluster_overlap,dominant_cluster_angle,dominant_cluster_energy,converged_energy_fraction
201.0,0.5,0.9999349711929205,0.6534206830925482,0.36214499982237663,0.9173634750960715
201.0,1.0,0.9999121137365384,0.7596286065347425,0.31320714820264856,0.8430706772675494
235.0,0.5,0.9999337942243051,0.6593074231391526,0.3057218969367727,0.9376332188331529
235.0,1.0,0.9998207527922441,1.0848515583905631,0.3350990608290146,0.8806431081985993
283.0,0.5,0.9998097788745103,1.1175678209585922,0.29923212240675506,0.7871691558249457
283.0,1.0,0.0002890244054998482,89.98344012115803,0.33839890109324766,0.16017600829569517
338.0,0.5,0.998561567887375,3.073508280923798,0.3781775168311774,0.8375523055950572
338.0,1.0,9.241537993484138e-12,89.9999999994705,0.4963958000770445,0.07594081013640284
