pair_id,mechanism,z_true,eps_db,seed,J_true_star,J_alt_star,delta_J,delta_J_gt_0,delta_J_gt_0p5,static_blind,blind_label
A07,A,200.0,0.5,4,0.49198863118237346,3.798466393877534,3.3064777626951605,True,True,False,
A07,A,200.0,1.0,0,0.9900978221950085,3.90689539285852,2.9167975706635114,True,True,False,
A07,A,200.0,1.0,1,0.9986633858967564,3.884925980682746,2.8862625947859897,True,True,False,
A07,A,200.0,1.0,2,0.9887262375340296,3.9177315157465737,2.929005278212544,True,True,False,
A07,A,200.0,1.0,3,0.9793847971629466,3.867912889615048,2.888528092452101,True,True,False,
A07,A,200.0,1.0,4,0.993180583824913,3.8923367218349547,2.8991561380100417,True,True,False,
A07,A,200.0,1.5,0,1.4945251607738839,4.067946449454931,2.5734212886810472,True,True,False,
A07,A,200.0,1.5,1,1.4808214852843458,4.047676560423891,2.5668550751395456,True,True,False,
A07,A,200.0,1.5,2,1.4957393280250153,4.035309413911581,2.5395700858865657,True,True,False,
A07,A,200.0,1.5,3,1.5004395031582078,4.000309097149401,2.4998695939911935,True,True,False,
A07,A,200.0,1.5,4,1.5137083998920198,4.069763265950038,2.5560548660580182,True,True,False,
A07,A,200.0,2.0,0,2.0432587590698454,4.284542562594378,2.241283803524533,True,True,False,
A07,A,200.0,2.0,1,1.9775548517590211,4.258047465273998,2.2804926135149772,True,True,False,
A07,A,200.0,2.0,2,1.993003030303856,4.323780300138435,2.330777269834579,True,True,False,
A07,A,200.0,2.0,3,2.0039246418394594,4.269201108313343,2.2652764664738836,True,True,False,
A07,A,200.0,2.0,4,2.043275320347344,4.317618801009147,2.2743434806618033,True,True,False,
A07,A,220.0,0.0,0,0.0,3.761622196011364,3.761622196011364,True,True,False,
A07,A,220.0,0.0,1,0.0,3.761622196011364,3.761622196011364,True,True,False,
A07,A,220.0,0.0,2,0.0,3.761622196011364,3.761622196011364,True,True,False,
A07,A,220.0,0.0,3,0.0,3.761622196011364,3.761622196011364,True,True,False,
A07,A,220.0,0.0,4,0.0,3.761622196011364,3.761622196011364,True,True,False,
A07,A,220.0,0.25,0,0.24915881933333736,3.776362076109602,3.527203256776265,True,True,False,
A07,A,220.0,0.25,1,0.25305184673474945,3.770889796458456,3.5178379497237064,True,True,False,
A07,A,220.0,0.25,2,0.24570118589492917,3.7759092502427394,3.53020806434781,True,True,False,
A07,A,220.0,0.25,3,0.24733646749549823,3.7585520697530717,3.5112156022575736,True,True,False,
A07,A,220.0,0.25,4,0.24340891236198176,3.7741870911935655,3.530778178831584,True,True,False,
A07,A,220.0,0.5,0,0.4952688502361858,3.801878905422089,3.3066100551859035,True,True,False,
A07,A,220.0,0.5,1,0.4990497445496649,3.775368502290774,3.2763187577411093,True,True,False,
A07,A,220.0,0.5,2,0.49395658979089,3.8013061848056253,3.307349595014735,True,True,False,
A07,A,220.0,0.5,3,0.49819432914539374,3.8092757399046193,3.3110814107592255,True,True,False,
A07,A,220.0,0.5,4,0.5114576588769069,3.7950487079667563,3.2835910490898494,True,True,False,
A07,A,220.0,1.0,0,1.0236720672109165,3.8853183645905243,2.8616462973796075,True,True,False,
A07,A,220.0,1.0,1,1.0063730094535954,3.907070368401529,2.9006973589479337,True,True,False,
A07,A,220.0,1.0,2,1.0149050372819142,3.8373661341471736,2.8224610968652595,True,True,False,
A07,A,220.0,1.0,3,0.9860357780915855,3.9032662267792646,2.917230448687679,True,True,False,
A07,A,220.0,1.0,4,1.0220460274463417,3.89648746002186,2.8744414325755185,True,True,False,
A07,A,220.0,1.5,0,1.520384446155536,4.0780663088932965,2.5576818627377604,True,True,False,
A07,A,220.0,1.5,1,1.4803325105860798,3.991345339107499,2.511012828521419,True,True,False,
A07,A,220.0,1.5,2,1.4973991350007025,4.0128037897953215,2.5154046547946187,True,True,False,
A07,A,220.0,1.5,3,1.4679484785395847,4.020268056229609,2.5523195776900245,True,True,False,
A07,A,220.0,1.5,4,1.4834859784411776,4.042606395909981,2.5591204174688036,True,True,False,
A07,A,220.0,2.0,0,1.9916341246848104,4.266163779266674,2.2745296545818636,True,True,False,
A07,A,220.0,2.0,1,1.9356878388696537,4.200171354292673,2.264483515423019,True,True,False,
A07,A,220.0,2.0,2,2.003607040948472,4.265994289973809,2.2623872490253367,True,True,False,
A07,A,220.0,2.0,3,1.9979182704890222,4.1946050766498,2.1966868061607783,True,True,False,
A07,A,220.0,2.0,4,1.9678174866967284,4.210608138409638,2.2427906517129097,True,True,False,
A08,A,180.0,0.0,0,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,180.0,0.0,1,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,180.0,0.0,2,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,180.0,0.0,3,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,180.0,0.0,4,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,180.0,0.25,0,0.25440675134737384,3.322274430225667,3.067867678878293,True,True,False,
A08,A,180.0,0.25,1,0.2540153270837315,3.3352830122275288,3.0812676851437972,True,True,False,
A08,A,180.0,0.25,2,0.24714331850536814,3.3288844759435783,3.08174115743821,True,True,False,
A08,A,180.0,0.25,3,0.24975902894809182,3.333659595953121,3.083900567005029,True,True,False,
A08,A,180.0,0.25,4,0.25000942193864567,3.3377019257305807,3.087692503791935,True,True,False,
A08,A,180.0,0.5,0,0.4985234461748229,3.3607570117465855,2.8622335655717626,True,True,False,
A08,A,180.0,0.5,1,0.4954217829827249,3.358887033472283,2.863465250489558,True,True,False,
A08,A,180.0,0.5,2,0.5003043090355977,3.3545281716766677,2.85422386264107,True,True,False,
A08,A,180.0,0.5,3,0.5050114040426125,3.3743674767810563,2.869356072738444,True,True,False,
A08,A,180.0,0.5,4,0.49437828392131894,3.372798369622792,2.878420085701473,True,True,False,
A08,A,180.0,1.0,0,0.9876515072333979,3.4697028433770205,2.4820513361436225,True,True,False,
A08,A,180.0,1.0,1,1.0049842194538012,3.45567440307292,2.450690183619119,True,True,False,
A08,A,180.0,1.0,2,1.0120102994622782,3.467901959049214,2.455891659586936,True,True,False,
A08,A,180.0,1.0,3,1.008674624954464,3.4723915812448767,2.463716956290413,True,True,False,
A08,A,180.0,1.0,4,0.9971547090588807,3.489625889314474,2.492471180255593,True,True,False,
A08,A,180.0,1.5,0,1.4842184050822926,3.649789069302931,2.1655706642206383,True,True,False,
A08,A,180.0,1.5,1,1.498382060715699,3.637632668774001,2.139250608058302,True,True,False,
A08,A,180.0,1.5,2,1.4703910144821002,3.588807792642189,2.1184167781600887,True,True,False,
A08,A,180.0,1.5,3,1.474782279494504,3.6323579153081607,2.1575756358136564,True,True,False,
A08,A,180.0,1.5,4,1.5249731670605917,3.669711369098665,2.144738202038073,True,True,False,
A08,A,180.0,2.0,0,1.983335179025945,3.887668563925473,1.904333384899528,True,True,False,
A08,A,180.0,2.0,1,2.0025879791725663,3.852603131321987,1.8500151521494206,True,True,False,
A08,A,180.0,2.0,2,2.0110495025878317,3.8806520922964443,1.8696025897086126,True,True,False,
A08,A,180.0,2.0,3,2.0045084937385123,3.914403997811162,1.90989550407265,True,True,False,
A08,A,180.0,2.0,4,2.0200525561096896,3.9211393319543797,1.90108677584469,True,True,False,
A08,A,200.0,0.0,0,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,200.0,0.0,1,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,200.0,0.0,2,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,200.0,0.0,3,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,200.0,0.0,4,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,200.0,0.25,0,0.24801787136590792,3.3295710222711605,3.0815531509052527,True,True,False,
A08,A,200.0,0.25,1,0.2466328041882323,3.331437528967196,3.0848047247789636,True,True,False,
A08,A,200.0,0.25,2,0.251015595250943,3.3341355029539277,3.0831199077029847,True,True,False,
A08,A,200.0,0.25,3,0.24756408815669576,3.333216232106679,3.085652143949983,True,True,False,
A08,A,200.0,0.25,4,0.25546592141765007,3.3334206022203867,3.0779546808027365,True,True,False,
A08,A,200.0,0.5,0,0.5035967050577006,3.3520719952624853,2.8484752902047847,True,True,False,
A08,A,200.0,0.5,1,0.5025128914097898,3.362758211300433,2.8602453198906432,True,True,False,
A08,A,200.0,0.5,2,0.5127303508117989,3.3700941515851057,2.8573638007733067,True,True,False,
A08,A,200.0,0.5,3,0.499090738178082,3.3606693176874765,2.8615785795093944,True,True,False,
A08,A,200.0,0.5,4,0.49787945239431763,3.3667420797311274,2.8688626273368096,True,True,False,
A08,A,200.0,1.0,0,1.0036535032665495,3.4675616151231177,2.4639081118565684,True,True,False,
A08,A,200.0,1.0,1,0.9847807707348932,3.455129377193211,2.4703486064583178,True,True,False,
A08,A,200.0,1.0,2,0.9891037307579789,3.449267485803949,2.4601637550459703,True,True,False,
A08,A,200.0,1.0,3,0.9756686252832325,3.4999130183990013,2.5242443931157688,True,True,False,
A08,A,200.0,1.0,4,0.9823031384313794,3.486277832594735,2.5039746941633556,True,True,False,
A08,A,200.0,1.5,0,1.5107886644913064,3.6544375814956456,2.143648917004339,True,True,False,
A08,A,200.0,1.5,1,1.5025357791351235,3.639160483143474,2.1366247040083506,True,True,False,
A08,A,200.0,1.5,2,1.497243199774496,3.6563380329137796,2.1590948331392834,True,True,False,
A08,A,200.0,1.5,3,1.5038075871675516,3.6915595801489016,2.18775199298135,True,True,False,
A08,A,200.0,1.5,4,1.5169205566607231,3.632127541926512,2.115206985265789,True,True,False,
A08,A,200.0,2.0,0,2.024198259530704,3.9374547714827157,1.9132565119520115,True,True,False,
A08,A,200.0,2.0,1,1.9907860602584033,3.8674821360314073,1.876696075773004,True,True,False,
A08,A,200.0,2.0,2,1.998340875900358,3.8483241225288194,1.8499832466284614,True,True,False,
A08,A,200.0,2.0,3,1.9987694857557194,3.853188779045484,1.8544192932897645,True,True,False,
A08,A,200.0,2.0,4,2.038734627152328,3.905110769422753,1.866376142270425,True,True,False,
A08,A,220.0,0.0,0,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,220.0,0.0,1,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,220.0,0.0,2,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,220.0,0.0,3,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,220.0,0.0,4,0.0,3.322978005876759,3.322978005876759,True,True,False,
A08,A,220.0,0.25,0,0.24786445060315004,3.336863628790403,3.088999178187253,True,True,False,
A08,A,220.0,0.25,1,0.24987290743457252,3.336433823137632,3.086560915703059,True,True,False,
A08,A,220.0,0.25,2,0.2513101491253484,3.3349675434122688,3.0836573942869205,True,True,False,
A08,A,220.0,0.25,3,0.25038352953165305,3.3337676008849093,3.0833840713532563,True,True,False,
A08,A,220.0,0.25,4,0.24591859628673174,3.329529900264213,3.0836113039774813,True,True,False,
A08,A,220.0,0.5,0,0.4969730891668253,3.35495173317951,2.8579786440126846,True,True,False,
A08,A,220.0,0.5,1,0.49905633830313123,3.3507314043044225,2.8516750660012913,True,True,False,
A08,A,220.0,0.5,2,0.49792825393750173,3.3622891261968335,2.864360872259332,True,True,False,
A08,A,220.0,0.5,3,0.5034371626719144,3.3611493142198197,2.857712151547905,True,True,False,
A08,A,220.0,0.5,4,0.5076049913501749,3.3598970379652977,2.8522920466151227,True,True,False,
A08,A,220.0,1.0,0,1.0121255360756543,3.470257833161291,2.458132297085637,True,True,False,
A08,A,220.0,1.0,1,1.0039852394639461,3.478551060039407,2.474565820575461,True,True,False,
A08,A,220.0,1.0,2,1.0052556184287518,3.467067025943627,2.461811407514875,True,True,False,
A08,A,220.0,1.0,3,0.9934065077983135,3.465417459155193,2.4720109513568795,True,True,False,
A08,A,220.0,1.0,4,1.020241982065619,3.455460632093329,2.43521865002771,True,True,False,
A08,A,220.0,1.5,0,1.5119098477279103,3.6706434475770795,2.1587335998491692,True,True,False,
A08,A,220.0,1.5,1,1.4766248539527065,3.642177977924827,2.1655531239721206,True,True,False,
A08,A,220.0,1.5,2,1.5064434097369706,3.6397897092492264,2.133346299512256,True,True,False,
A08,A,220.0,1.5,3,1.5010014707653185,3.6499472571673666,2.148945786402048,True,True,False,
A08,A,220.0,1.5,4,1.4831643306885844,3.6723851174496454,2.189220786761061,True,True,False,
A08,A,220.0,2.0,0,1.9649139325167353,3.8874172642391627,1.9225033317224274,True,True,False,
A08,A,220.0,2.0,1,1.9686931095116995,3.8939050335359036,1.925211924024204,True,True,False,
A08,A,220.0,2.0,2,1.9985743435861458,3.9041216834776407,1.9055473398914948,True,True,False,
A08,A,220.0,2.0,3,1.9942694378372148,3.837807797388207,1.8435383595509924,True,True,False,
A08,A,220.0,2.0,4,1.9846053012985219,3.9012405601213387,1.9166352588228168,True,True,False,
A09,A,180.0,0.0,0,0.0,2.8167506488346037,2.8167506488346037,True,True,False,
A09,A,180.0,0.0,1,0.0,2.8167506488346037,2.8167506488346037,True,True,False,
A09,A,180.0,0.0,2,0.0,2.8167506488346037,2.8167506488346037,True,True,False,
A09,A,180.0,0.0,3,0.0,2.8167506488346037,2.8167506488346037,True,True,False,
A09,A,180.0,0.0,4,0.0,2.8167506488346037,2.8167506488346037,True,True,False,
A09,A,180.0,0.25,0,0.25574760525267726,2.826984664827453,2.5712370595747758,True,True,False,
A09,A,180.0,0.25,1,0.258561458137974,2.8162838798888843,2.5577224217509102,True,True,False,
A09,A,180.0,0.25,2,0.24894308986789318,2.8321983060118865,2.5832552161439932,True,True,False,
A09,A,180.0,0.25,3,0.2453608622534877,2.8305427222023236,2.585181859948836,True,True,False,
A09,A,180.0,0.25,4,0.24587031765449935,2.8213389905136665,2.5754686728591674,True,True,False,
A09,A,180.0,0.5,0,0.5046849769371919,2.86773525312233,2.363050276185138,True,True,False,
A09,A,180.0,0.5,1,0.5051218114708023,2.8558978073768415,2.350775995906039,True,True,False,
A09,A,180.0,0.5,2,0.4978427985981408,2.8672103911387836,2.3693675925406428,True,True,False,
A09,A,180.0,0.5,3,0.5069774969027531,2.845911629775274,2.3389341328725206,True,True,False,
A09,A,180.0,0.5,4,0.49717793689080725,2.876961197511284,2.3797832606204765,True,True,False,
A09,A,180.0,1.0,0,0.9835598762839541,2.993957543629021,2.0103976673450665,True,True,False,
A09,A,180.0,1.0,1,1.036322198013128,2.9748661608115397,1.9385439627984116,True,True,False,
A09,A,180.0,1.0,2,0.9991293223463719,2.940978964812839,1.941849642466467,True,True,False,
A09,A,180.0,1.0,3,1.0053810815827473,3.0052217256787683,1.999840644096021,True,True,False,
A09,A,180.0,1.0,4,0.9983152404622384,2.9722297036262657,1.9739144631640273,True,True,False,
A09,A,180.0,1.5,0,1.4999168236317642,3.2092660989659145,1.7093492753341504,True,True,False,
A09,A,180.0,1.5,1,1.4867222930316533,3.2232071849032566,1.7364848918716034,True,True,False,
A09,A,180.0,1.5,2,1.4518948712549262,3.1565098433230654,1.7046149720681392,True,True,False,
A09,A,180.0,1.5,3,1.4697264569249817,3.2104164583314674,1.7406900014064857,True,True,False,
A09,A,180.0,1.5,4,1.5549744329690445,3.2416169013937517,1.6866424684247072,True,True,False,
A09,A,180.0,2.0,0,1.9022322418833992,3.440609641289109,1.53837739940571,True,True,False,
A09,A,180.0,2.0,1,2.06261688847557,3.4126837878710945,1.3500668993955247,True,True,False,
A09,A,180.0,2.0,2,1.9517153037603552,3.435949067796085,1.48423376403573,True,True,False,
A09,A,180.0,2.0,3,2.0028650169106403,3.435362876309854,1.4324978593992137,True,True,False,
A09,A,180.0,2.0,4,2.0307718809372926,3.492049342527092,1.4612774615897997,True,True,False,
A09,A,200.0,0.0,0,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,200.0,0.0,1,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,200.0,0.0,2,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,200.0,0.0,3,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,200.0,0.0,4,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,200.0,0.25,0,0.2516015740004633,2.830142093333793,2.57854051933333,True,True,False,
A09,A,200.0,0.25,1,0.2534792108621711,2.822951862046363,2.5694726511841917,True,True,False,
A09,A,200.0,0.25,2,0.25113731606673767,2.8300132933903246,2.578875977323587,True,True,False,
A09,A,200.0,0.25,3,0.24635485768052065,2.826174704922413,2.5798198472418923,True,True,False,
A09,A,200.0,0.25,4,0.2533627010511538,2.8277207385140857,2.574358037462932,True,True,False,
A09,A,200.0,0.5,0,0.5142021451676467,2.879252173924894,2.3650500287572473,True,True,False,
A09,A,200.0,0.5,1,0.5061420546380762,2.849963523625336,2.34382146898726,True,True,False,
A09,A,200.0,0.5,2,0.5006538291742805,2.8431564823391278,2.342502653164847,True,True,False,
A09,A,200.0,0.5,3,0.49950739290007734,2.8694163570762807,2.3699089641762034,True,True,False,
A09,A,200.0,0.5,4,0.49366035443614914,2.8677437598322855,2.3740834053961364,True,True,False,
A09,A,200.0,1.0,0,0.9670842051837819,2.9912444013121036,2.0241601961283218,True,True,False,
A09,A,200.0,1.0,1,1.0086298415551527,3.0143878848741537,2.005758043319001,True,True,False,
A09,A,200.0,1.0,2,0.9926338604261732,3.033049647987103,2.04041578756093,True,True,False,
A09,A,200.0,1.0,3,0.9684371903832233,3.005528120175034,2.0370909297918107,True,True,False,
A09,A,200.0,1.0,4,0.9954994093114948,2.980841078887732,1.9853416695762374,True,True,False,
A09,A,200.0,1.5,0,1.461087712892384,3.1902426883376003,1.7291549754452162,True,True,False,
A09,A,200.0,1.5,1,1.4667282555913075,3.2099765372220546,1.743248281630747,True,True,False,
A09,A,200.0,1.5,2,1.508876818737859,3.192856702414161,1.683979883676302,True,True,False,
A09,A,200.0,1.5,3,1.4957594231874292,3.2283913317500446,1.7326319085626154,True,True,False,
A09,A,200.0,1.5,4,1.545704129802236,3.2408315839666533,1.6951274541644172,True,True,False,
A09,A,200.0,2.0,0,2.04439234752575,3.506075800621614,1.4616834530958638,True,True,False,
A09,A,200.0,2.0,1,1.9270083722606384,3.3981278989987547,1.4711195267381163,True,True,False,
A09,A,200.0,2.0,2,1.9512909778432022,3.4496664748267816,1.4983754969835794,True,True,False,
A09,A,200.0,2.0,3,2.00160258082787,3.499503989358065,1.4979014085301952,True,True,False,
A09,A,200.0,2.0,4,2.028361049474692,3.511153112226103,1.4827920627514106,True,True,False,
A09,A,220.0,0.0,0,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,220.0,0.0,1,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,220.0,0.0,2,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,220.0,0.0,3,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,220.0,0.0,4,0.0,2.8167506488346032,2.8167506488346032,True,True,False,
A09,A,220.0,0.25,0,0.25257848210559253,2.827694904534914,2.5751164224293213,True,True,False,
A09,A,220.0,0.25,1,0.2505227617783848,2.829832861070179,2.579310099291794,True,True,False,
A09,A,220.0,0.25,2,0.24381253287689536,2.832198240782124,2.588385707905229,True,True,False,
A09,A,220.0,0.25,3,0.25552129252443967,2.8284716278897553,2.5729503353653156,True,True,False,
A09,A,220.0,0.25,4,0.24698320658299142,2.8339314033227487,2.5869481967397574,True,True,False,
A09,A,220.0,0.5,0,0.4981899849453392,2.852835511524537,2.354645526579198,True,True,False,
A09,A,220.0,0.5,1,0.5036781888623644,2.835850775963437,2.3321725871010726,True,True,False,
A09,A,220.0,0.5,2,0.49587724837802466,2.8708165068234566,2.374939258445432,True,True,False,
A09,A,220.0,0.5,3,0.5001377792429774,2.8330697887614242,2.332932009518447,True,True,False,
A09,A,220.0,0.5,4,0.5235450717053395,2.851460179216611,2.327915107511272,True,True,False,
A09,A,220.0,1.0,0,1.0050529963159909,2.9928816106161267,1.9878286143001358,True,True,False,
A09,A,220.0,1.0,1,1.00209422650791,3.019936631730173,2.0178424052222628,True,True,False,
A09,A,220.0,1.0,2,1.0179312236107567,2.953873525863893,1.9359423022531363,True,True,False,
A09,A,220.0,1.0,3,0.9947753010937708,2.9826294532714273,1.9878541521776565,True,True,False,
A09,A,220.0,1.0,4,1.0239924732707169,3.0068060163165375,1.9828135430458207,True,True,False,
A09,A,220.0,1.5,0,1.4976829535526348,3.1921607234832092,1.6944777699305744,True,True,False,
A09,A,220.0,1.5,1,1.4998245929267544,3.1409711206509523,1.641146527724198,True,True,False,
A09,A,220.0,1.5,2,1.482762096890968,3.1238852140545497,1.6411231171635816,True,True,False,
A09,A,220.0,1.5,3,1.4503977026893713,3.1193678296850074,1.668970126995636,True,True,False,
A09,A,220.0,1.5,4,1.498692065321591,3.155718572816751,1.6570265074951602,True,True,False,
A09,A,220.0,2.0,0,1.944909405207231,3.4426029712139345,1.4976935660067034,True,True,False,
A09,A,220.0,2.0,1,1.8839867500725322,3.3824350665626,1.4984483164900677,True,True,False,
A09,A,220.0,2.0,2,2.0135925502183083,3.4620987362052524,1.4485061859869441,True,True,False,
A09,A,220.0,2.0,3,1.9766026988533067,3.453376742573098,1.4767740437197914,True,True,False,
A09,A,220.0,2.0,4,1.953824506986683,3.3426339265872715,1.3888094196005885,True,True,False,
A10,A,180.0,0.0,0,0.0,1.0633058257760721,1.0633058257760721,True,True,False,
A10,A,180.0,0.0,1,0.0,1.0633058257760721,1.0633058257760721,True,True,False,
A10,A,180.0,0.0,2,0.0,1.0633058257760721,1.0633058257760721,True,True,False,
A10,A,180.0,0.0,3,0.0,1.0633058257760721,1.0633058257760721,True,True,False,
A10,A,180.0,0.0,4,0.0,1.0633058257760721,1.0633058257760721,True,True,False,
A10,A,180.0,0.25,0,0.2547071552444794,1.08267060048833,0.8279634452438506,True,True,False,
A10,A,180.0,0.25,1,0.24552836844469908,1.0965822097982951,0.8510538413535961,True,True,False,
A10,A,180.0,0.25,2,0.24245354348490536,1.0893548047419321,0.8469012612570268,True,True,False,
A10,A,180.0,0.25,3,0.23284614189060132,1.0802980862448344,0.847451944354233,True,True,False,
A10,A,180.0,0.25,4,0.223280097441762,1.0727194240952451,0.8494393266534831,True,True,False,
A10,A,180.0,0.5,0,0.5302745583253903,1.1674000194527863,0.637125461127396,True,True,False,
A10,A,180.0,0.5,1,0.49108098304937053,1.1317471162900103,0.6406661332406398,True,True,False,
A10,A,180.0,0.5,2,0.5025705508699637,1.1687521478742122,0.6661815970042485,True,True,False,
A10,A,180.0,0.5,3,0.5622964468816697,1.206649899700096,0.6443534528184264,True,True,False,
A10,A,180.0,0.5,4,0.4794766900672874,1.1609217623500028,0.6814450722827154,True,True,False,
A10,A,180.0,1.0,0,1.0144709679868846,1.4691253831736164,0.4546544151867318,True,False,False,
A10,A,180.0,1.0,1,0.9938774591499372,1.3856374935156586,0.3917600343657214,True,False,False,
A10,A,180.0,1.0,2,1.0002819453927543,1.4788082799196647,0.4785263345269104,True,False,False,
A10,A,180.0,1.0,3,0.9183097364255145,1.341880272443494,0.42357053601797945,True,False,False,
A10,A,180.0,1.0,4,1.0238836336794248,1.4762377631852792,0.4523541295058544,True,False,False,
A10,A,180.0,1.5,0,1.4573719801367946,1.7795647036023448,0.32219272346555017,True,False,False,
A10,A,180.0,1.5,1,1.4196761471996588,1.819038236352497,0.3993620891528382,True,False,False,
A10,A,180.0,1.5,2,1.3758051530519466,1.7099457742139919,0.33414062116204524,True,False,False,
A10,A,180.0,1.5,3,1.5285876326123091,1.8097479924706594,0.2811603598583503,True,False,False,
A10,A,180.0,1.5,4,1.4789655119961687,1.8485830038982456,0.36961749190207693,True,False,False,
A10,A,180.0,2.0,0,1.7533095318189484,2.0365565271547,0.2832469953357515,True,False,False,
A10,A,180.0,2.0,1,2.0126836666771935,2.24506157289152,0.23237790621432675,True,False,False,
A10,A,180.0,2.0,2,2.036518896367561,2.223702142416587,0.1871832460490257,True,False,False,
A10,A,180.0,2.0,3,2.1783187389045544,2.4413247881490348,0.26300604924448034,True,False,False,
A10,A,180.0,2.0,4,2.065257053560109,2.1785496338769463,0.1132925803168372,True,False,False,
A10,A,200.0,0.0,0,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,200.0,0.0,1,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,200.0,0.0,2,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,200.0,0.0,3,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,200.0,0.0,4,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,200.0,0.25,0,0.26049245460379494,1.108426903141415,0.8479344485376199,True,True,False,
A10,A,200.0,0.25,1,0.24909522727104477,1.0727033699002866,0.8236081426292419,True,True,False,
A10,A,200.0,0.25,2,0.2503668593349065,1.1148906060875134,0.864523746752607,True,True,False,
A10,A,200.0,0.25,3,0.23164416146115802,1.0818357834581473,0.8501916219969894,True,True,False,
A10,A,200.0,0.25,4,0.2511540906164977,1.0808028664249318,0.8296487758084341,True,True,False,
A10,A,200.0,0.5,0,0.5083377428715559,1.1341808063351828,0.625843063463627,True,True,False,
A10,A,200.0,0.5,1,0.507441629908139,1.2221587344489426,0.7147171045408036,True,True,False,
A10,A,200.0,0.5,2,0.48889604539818277,1.1858353390467127,0.6969392936485299,True,True,False,
A10,A,200.0,0.5,3,0.48429044073730787,1.106046157932605,0.6217557171952972,True,True,False,
A10,A,200.0,0.5,4,0.49412016890925814,1.1686847416325028,0.6745645727232447,True,True,False,
A10,A,200.0,1.0,0,0.9158072786373317,1.4010625501736251,0.48525527153629344,True,False,False,
A10,A,200.0,1.0,1,1.0286087880544257,1.506136625167567,0.4775278371131413,True,False,False,
A10,A,200.0,1.0,2,0.9373201831507046,1.314761067119548,0.37744088396884334,True,False,False,
A10,A,200.0,1.0,3,0.9456787604219207,1.4383665846266005,0.4926878242046798,True,False,False,
A10,A,200.0,1.0,4,0.9703697698655844,1.4332388245417584,0.462869054676174,True,False,False,
A10,A,200.0,1.5,0,1.3906663801455068,1.8253604245626702,0.4346940444171634,True,False,False,
A10,A,200.0,1.5,1,1.5205531782450312,1.8973506377055949,0.37679745946056364,True,False,False,
A10,A,200.0,1.5,2,1.5347719660951114,1.776555629326823,0.24178366323171163,True,False,False,
A10,A,200.0,1.5,3,1.4594676515991971,1.8145907306009235,0.35512307900172635,True,False,False,
A10,A,200.0,1.5,4,1.5615165530171031,1.7951864868073553,0.23366993379025214,True,False,False,
A10,A,200.0,2.0,0,2.0461005085026307,2.343139454435359,0.2970389459327283,True,False,False,
A10,A,200.0,2.0,1,1.9150564809001775,2.037166851380287,0.12211037048010964,True,False,False,
A10,A,200.0,2.0,2,1.9989986466110097,2.3164159334587238,0.3174172868477141,True,False,False,
A10,A,200.0,2.0,3,1.9439761809857925,2.2119677019947335,0.26799152100894097,True,False,False,
A10,A,200.0,2.0,4,2.1627298028129682,2.408382861895246,0.24565305908227764,True,False,False,
A10,A,220.0,0.0,0,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,220.0,0.0,1,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,220.0,0.0,2,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,220.0,0.0,3,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,220.0,0.0,4,0.0,1.0633058257760724,1.0633058257760724,True,True,False,
A10,A,220.0,0.25,0,0.2614547020899917,1.0923191256329179,0.8308644235429261,True,True,False,
A10,A,220.0,0.25,1,0.25752529742384567,1.0765266581952486,0.819001360771403,True,True,False,
A10,A,220.0,0.25,2,0.23704311231562064,1.0783588542044409,0.8413157418888202,True,True,False,
