L,Delta_ratio,z_hat,D43,D50,D50_over_D43,D50_over_Dmax,D43_over_Dmax,n_selected
2500.0,0.05,66.0,0.003595506135790508,0.0059168174605488885,1.6456146192191152,0.10203220518563381,0.06200249073750367,11
2500.0,0.1,66.0,0.0038294876464434373,0.006130714461486069,1.6009228981793038,0.10001679651426248,0.062474461841984706,11
2500.0,0.2,67.0,0.004558373466507256,0.008091748837302256,1.7751395090280666,0.13061671537164832,0.07358109867272586,11
3750.0,0.05,75.0,0.020972847275815217,0.022904252457454484,1.0920907474430743,0.6539101992358921,0.5987691048265908,12
3750.0,0.1,57.0,0.021324967898057233,0.028922236304486072,1.356261657356163,0.7760383140408897,0.5721892304716959,12
3750.0,0.2,57.0,0.022400835722846565,0.03675386690584421,1.6407364153989583,0.9156956052113073,0.5581003728674166,12
4990.0,0.05,43.0,0.05068905656358957,0.029942887152511578,0.5907169946031278,0.5907169946031278,1.0,13
4990.0,0.1,43.0,0.057027518629365184,0.04909002960683107,0.8608130037338348,0.8608130037338348,1.0,13
4990.0,0.2,50.0,0.055481291982826475,0.06428473493516486,1.1586740798152895,1.0,0.8630554678149144,13
