z_hit,tau,phi_arr_rad,phi_arr_deg,launch_deg,z_min,z_max,topology,residual_m,x_hit,r_km,z_s,root_ok,admitted,grid_r_km,grid_zs_m
198.8771292925536,33.01587082271145,0.07738788604334802,4.433999255723209,-4.4021088282267264,7.068871675341981e-06,2124.7707257700586,surface_bounce,-1.1228707074463955,49500.00000099701,49.5,190.0,False,False,49.5,190.0
195.5468309718213,33.00189315547575,-0.06223300853424207,-3.565688735413704,-3.518380800882977,3.172176514021352e-06,2087.432162788799,surface_bounce,-4.453169028178706,49500.00025836985,49.5,190.0,False,False,49.5,190.0
200.00376568855359,32.999381022576955,-0.013705887025807523,-0.7852894810618835,0.10937499999999961,190.0,2010.1259944234005,refracted,0.003765688553585278,49500.000029958996,49.5,190.0,True,True,49.5,190.0
197.43048754800424,33.00242583170672,0.06263525003763393,3.588735475903055,3.5358883539835606,3.735978385277505e-05,2088.1469067806856,surface_bounce,-2.569512451995763,49500.000000998036,49.5,190.0,False,False,49.5,190.0
209.46006205920852,33.432699722939006,-0.21978516382209312,-12.592762286597326,12.588697751363117,6.406702512862239e-05,2585.9889050194365,surface_bounce,9.460062059208525,49500.001113152066,49.5,190.0,False,False,49.5,190.0
199.9311950638972,33.492657178558204,0.23359115420279755,13.383787267409902,13.425781249999998,1.363633653189856,2633.2941298501983,surface_bounce,-0.06880493610279359,49500.00000097284,49.5,190.0,True,True,49.5,190.0
207.32533344458543,33.87413037222085,0.2430018723035445,13.922981696770071,-13.948349952697754,4.151175136968277e-07,2662.4777996943017,surface_bounce,7.325333444585425,50000.00000097062,50.0,190.0,False,False,50.0,190.0
199.99431260934358,33.81194116528598,-0.2294292347581874,-13.145326848560309,-13.184895833333336,1.5491644560040498,2617.8015991811317,surface_bounce,-0.005687390656419211,50000.0011760441,50.0,190.0,True,True,50.0,190.0
209.2478208336145,33.34661205243905,0.07748922687447325,4.439805657639033,-4.331835746765137,1.5011635833950265e-05,2122.7944352423824,surface_bounce,9.247820833614497,50000.000000997,50.0,190.0,False,False,50.0,190.0
205.14636021953336,33.33204108274994,-0.06299008680834972,-3.609066125281121,-3.4874639511108416,1.669179401003751e-05,2085.8925358439246,surface_bounce,5.1463602195333635,50000.00002272751,50.0,190.0,False,False,50.0,190.0
200.07111996114827,33.33054368925661,-0.013925036617474264,-0.7978458277464031,-0.16666666666666696,189.5413883626364,2010.2343899591701,refracted,0.0711199611482698,50000.00000112576,50.0,190.0,True,True,50.0,190.0
198.54478639853485,33.333011998199765,0.06231972307202956,3.570657112451355,3.5062106450398756,1.5013507679129123e-05,2086.9453273866366,surface_bounce,-1.4552136014651467,50000.00000099806,50.0,190.0,False,False,50.0,190.0
209.82741374808657,33.75601972419747,-0.21580049321564232,-12.36445747809786,12.358604749043781,2.3574006409177173e-05,2572.8819705608744,surface_bounce,9.82741374808657,50000.000948375986,50.0,190.0,False,False,50.0,190.0
205.11736635557176,33.81573126155655,0.23017447651827963,13.188026056130495,13.188825925191239,2.3860678524556533e-05,2619.9656137520783,surface_bounce,5.117366355571761,50000.000000973625,50.0,190.0,False,False,50.0,190.0
200.0534460199596,34.194568580320784,0.23883260304362544,13.684100164523077,-13.720052083333334,1.756389044914279,2648.199755719066,surface_bounce,0.05344601995960829,50500.00000097161,50.5,190.0,True,True,50.5,190.0
198.86986199632807,34.13475007494493,-0.22573789722845228,-12.933828787348238,-12.930172284444174,2.968186967677866e-05,2604.4228211093077,surface_bounce,-1.1301380036719308,50500.00097324956,50.5,190.0,False,False,50.5,190.0
210.17546073433266,33.67689310089788,0.07656833942006915,4.387042693095132,-4.266175270080566,7.778943368341729e-06,2119.7740146645333,surface_bounce,10.17546073433266,50500.00000099707,50.5,190.0,False,False,50.5,190.0
202.11029888989754,33.66272227892475,-0.062247941587743987,-3.566544336354607,-3.4682073593139666,1.0106205015181224e-05,2085.1900452301684,surface_bounce,2.1102988898975354,50500.00022991183,50.5,190.0,False,False,50.5,190.0
200.06632061635634,33.66169995201097,-0.017220369572971874,-0.9866544981867881,-0.6041666666666677,183.97921048093244,2012.5289300868085,refracted,0.0663206163563359,50500.000042085434,50.5,190.0,True,True,50.5,190.0
203.11012024534168,33.663749816196095,0.06271351169993745,3.593219538850725,3.4813979466756173,1.630685564801837e-05,2085.9451961265845,surface_bounce,3.110120245341676,50500.000000998036,50.5,190.0,False,False,50.5,190.0
199.9010848306164,34.08105703705278,-0.21220023718565872,-12.158178002413274,12.1339111328125,0.0004236674915105709,2560.034119264393,surface_bounce,-0.09891516938358791,50500.00102704426,50.5,190.0,True,True,50.5,190.0
199.9306548573008,34.13753936584735,0.22571101859674192,12.932288755192149,12.960937499999996,1.5849655173852142,2607.1125731524944,surface_bounce,-0.06934514269920555,50500.000000974636,50.5,190.0,True,True,50.5,190.0
200.42938623089677,34.51653702131669,0.23527384553171765,13.480198378780283,-13.483184496561687,1.6685653417169988e-05,2635.803884355957,surface_bounce,0.42938623089676753,51000.000000972446,51.0,190.0,False,False,51.0,190.0
202.27482192664547,34.45718443287822,-0.2215170497630167,-12.69199204161029,-12.705517133076986,3.348073126296924e-05,2592.6158229158136,surface_bounce,2.2748219266454726,51000.000744186495,51.0,190.0,False,False,51.0,190.0
211.20030031747572,34.0072057516619,0.0756281464007705,4.333173601161657,-4.204790433247885,7.400904940002562e-06,2116.972809078347,surface_bounce,11.200300317475723,51000.00000068828,51.0,190.0,False,False,51.0,190.0
198.34300271715261,33.99343703431006,-0.06150933951599215,-3.524225554903608,-3.452000617980959,7.2016302908595176e-06,2084.767930389609,surface_bounce,-1.6569972828473851,51000.000019599014,51.0,190.0,False,False,51.0,190.0
199.94197341425175,33.99281398638918,-0.02850432397201795,-1.6331774614702075,-1.437500000000002,156.0593292403926,2023.9247772310714,refracted,-0.05802658574825159,51000.00001232777,51.0,190.0,True,True,51.0,190.0
202.67614058893474,33.994287952730986,0.0623190458242225,3.570618309010326,3.461840629577636,2.025192187415925e-05,2085.1573371105924,surface_bounce,2.676140588934743,51000.00000099806,51.0,190.0,False,False,51.0,190.0
199.9059356031318,34.40495423091264,-0.20837769474596915,-11.939162453609422,11.914469401041666,0.00905043263611649,2547.4418966421886,surface_bounce,-0.09406439686819112,51000.0009546102,51.0,190.0,True,True,51.0,190.0
196.26038919998734,34.459886678402,0.2212814440539121,12.678492828849409,12.745186169942217,5.1396876397546976e-05,2594.8779416736315,surface_bounce,-3.739610800012656,51000.00000097562,51.0,190.0,False,False,51.0,190.0
198.5284009133227,33.23132357822094,0.2506470215363137,14.361016481555426,-14.439282417297365,2.661473768483802e-05,2688.6657242202564,surface_bounce,-1.471599086677287,49000.00000096875,49.0,195.0,False,False,49.0,195.0
192.9349752732813,33.16945054056063,-0.23800341315008444,-13.636591083208277,-13.643117586771648,1.4383909743287404e-06,2644.8592285951454,surface_bounce,-7.06502472671869,49000.00004920767,49.0,195.0,False,False,49.0,195.0
199.92675120764935,32.686002984187596,0.07861449517946573,4.504278782334941,-4.509114583333334,0.01996810500004198,2129.024176842229,surface_bounce,-0.07324879235065396,49000.00000099691,49.0,195.0,True,True,49.0,195.0
194.721696497261,32.67160029158108,-0.06281210333378347,-3.5988684233654005,-3.601202328999839,1.5070592118027193e-05,2089.0880592463163,surface_bounce,-5.278303502738993,49000.00003746513,49.0,195.0,False,False,49.0,195.0
199.91140058004342,32.668198566003916,-0.01230764433413669,-0.7051760760941327,0.4479166666666651,195.0,2009.3468097591674,refracted,-0.08859941995658005,49000.00000104595,49.0,195.0,True,True,49.0,195.0
196.38836344897513,32.67164670776799,0.06295780383383116,3.6072164470910795,3.607064247131347,2.390171552357767e-05,2089.3300371629193,surface_bounce,-3.6116365510248727,49000.00000099802,49.0,195.0,False,False,49.0,195.0
199.97352011527846,33.11028120678436,-0.2238214206150536,-12.82402276586497,12.833984374999996,4.17193841236756,2599.2682760362827,surface_bounce,-0.026479884721538838,49000.00144746962,49.0,195.0,True,True,49.0,195.0
199.9823745124406,33.169907899968265,0.23801349417317766,13.637168683284692,13.656249999999996,3.225599183398332,2645.592193189508,surface_bounce,-0.017625487559399744,49000.000000971806,49.0,195.0,True,True,49.0,195.0
196.3846882794997,33.55190746268368,0.24680630280483024,14.140959507944585,-14.22256882985433,2.1621019788753415e-05,2675.0804050987954,surface_bounce,-3.6153117205003014,49500.000000969696,49.5,195.0,False,False,49.5,195.0
200.04345129915328,33.490358476641326,-0.23360797287830323,-13.384750906533377,-13.432942708333336,2.2420020395127587,2631.505031711666,surface_bounce,0.04345129915327561,49500.001620855,49.5,195.0,True,True,49.5,195.0
197.82099463255034,33.016070773586975,0.07707184877187614,4.41589165389904,-4.427842140197755,2.750574816134943e-06,2125.48614362176,surface_bounce,-2.179005367449662,49500.00000099703,49.5,195.0,False,False,49.5,195.0
200.09330769197157,33.00190944167424,-0.0628496918345706,-3.601022085818728,-3.5664062500000018,0.06768939693609555,2087.315655865118,surface_bounce,0.09330769197157451,49500.00025973743,49.5,195.0,True,True,49.5,195.0
199.99016001314862,32.999370164177144,-0.010684373028977156,-0.6121694813037987,0.27083333333333237,195.0,2008.4782602782273,refracted,-0.009839986851375215,49500.000021719316,49.5,195.0,True,True,49.5,195.0
202.11460613142486,33.0024160539217,0.06341363388228202,3.6333335850425574,3.5738089879353834,1.7837802989806306e-05,2087.9603915788475,surface_bounce,2.114606131424864,49500.00000099799,49.5,195.0,False,False,49.5,195.0
199.93470045880656,33.43335554740452,-0.2197036210786773,-12.58809023154968,12.601562499999998,3.357815435631183,2586.0555600792954,surface_bounce,-0.06529954119343984,49500.00121173,49.5,195.0,True,True,49.5,195.0
208.08962299366937,33.4931441179993,0.2343805478007097,13.429016188944914,13.427700996398922,6.672011051911397e-05,2632.777992528267,surface_bounce,8.089622993669366,49500.00000097266,49.5,195.0,False,False,49.5,195.0
205.7694363343152,33.87467884852249,0.2434855285991948,13.950693161245766,-13.969768842061361,8.557960009980548e-06,2661.914347530207,surface_bounce,5.769436334315202,50000.0000009705,50.0,195.0,False,False,50.0,195.0
199.957636489786,33.81269902886174,-0.22986507974613218,-13.170298926891475,-13.169270833333334,0.0943420203317693,2617.689826153391,surface_bounce,-0.04236351021398832,50000.00129710617,50.0,195.0,True,True,50.0,195.0
201.63814649863275,33.34647313668513,0.07683690137275703,4.4024301595219395,-4.364683469136557,2.190465649754003e-05,2122.342831796132,surface_bounce,1.63814649863275,50000.000000997046,50.0,195.0,False,False,50.0,195.0
204.23851281572007,33.33228154947182,-0.06293163600112794,-3.6057171407181805,-3.5351762771606463,7.643425222303435e-06,2086.071372108035,surface_bounce,4.238512815720071,50000.00002423809,50.0,195.0,False,False,50.0,195.0
200.0057244199275,33.33054728419295,-0.00965860271542346,-0.5533971715873608,0.06249999999999978,195.0,2008.0005131933056,refracted,0.005724419927503277,50000.00000100109,50.0,195.0,True,True,50.0,195.0
203.24323923948694,33.33300347956161,0.06308519424972935,3.6145153802724614,3.5451021194458,1.2360363427943444e-05,2086.784845879859,surface_bounce,3.2432392394869396,50000.000000998014,50.0,195.0,False,False,50.0,195.0
199.96633332209555,33.756711651709566,-0.21568549570702064,-12.357868606199318,12.373697916666664,2.7663010456265873,2573.048207987799,surface_bounce,-0.033666677904449216,50000.00104369949,50.0,195.0,True,True,50.0,195.0
200.02502386648555,33.81420568755321,0.22992426544647032,13.173690017728376,13.182291666666663,1.0230518423479005,2618.971868135838,surface_bounce,0.025023866485554436,50000.00000097368,50.0,195.0,True,True,50.0,195.0
204.25042331595262,34.19601155373928,0.23911865309717031,13.70048962532069,-13.722420692443848,4.1667849528082e-05,2649.0040516966023,surface_bounce,4.250423315952617,50500.000000971544,50.5,195.0,False,False,50.5,195.0
204.14408749195843,34.134709316271696,-0.2255380785644465,-12.922380021232765,-12.981393496195476,4.581781462320578e-05,2605.4627818135536,surface_bounce,4.14408749195843,50500.000959323566,50.5,195.0,False,False,50.5,195.0
199.90250913695513,33.67662220468752,0.07528037928957924,4.313248013436941,-4.291666666666668,0.019783368933042667,2119.312091736952,surface_bounce,-0.09749086304486809,50500.00000099717,50.5,195.0,True,True,50.5,195.0
201.37326712454058,33.66295417678336,-0.06219444540998983,-3.5634792311492123,-3.5150435765584325,1.4571171181643194e-05,2085.3211502510867,surface_bounce,1.3732671245405754,50500.000234056715,50.5,195.0,False,False,50.5,195.0
200.02179672956126,33.66172537788432,-0.010556144573397952,-0.6048225319856295,-0.25000000000000044,193.96645765549337,2008.4001356652102,refracted,0.021796729561259554,50500.0000213965,50.5,195.0,True,True,50.5,195.0
203.53730597408855,33.663565296778664,0.06272067306911787,3.5936298550802976,3.521291414896647,2.5994004310581076e-05,2085.8143110570495,surface_bounce,3.5373059740885537,50500.000000998036,50.5,195.0,False,False,50.5,195.0
200.0286388015591,34.08034404423786,-0.2117630855356764,-12.133131057862109,12.150390625,2.3586901513800527,2560.2698140495568,surface_bounce,0.02863880155911147,50500.000930503025,50.5,195.0,True,True,50.5,195.0
210.23190395964522,34.13832955049489,0.22638603292113382,12.970964227090679,12.973687171936033,6.656626388590325e-05,2607.1738916469017,surface_bounce,10.231903959645223,50500.00000097448,50.5,195.0,False,False,50.5,195.0
191.67738877857977,34.51595854040903,0.23445916242787776,13.433520475289638,-13.522367795308432,3.338701942467992e-06,2636.1923903599622,surface_bounce,-8.322611221420232,51000.000000972635,51.0,195.0,False,False,51.0,195.0
199.94666198127464,34.458252460210865,-0.22178196166164338,-12.707170375344395,-12.744791666666668,2.684079139770361,2593.026721432132,surface_bounce,-0.053338018725355596,51000.00087241449,51.0,195.0,True,True,51.0,195.0
201.18745748517279,34.006950447458806,0.07432754379864022,4.2586545612358595,-4.231795310974121,1.0229113363902087e-05,2116.5756414223247,surface_bounce,1.1874574851727857,51000.00000092038,51.0,195.0,False,False,51.0,195.0
202.99370422948422,33.993447324878574,-0.062170355629064804,-3.5620989883728136,-3.4978164037068704,1.7979988975513894e-05,2084.697258748014,surface_bounce,2.993704229484223,51000.000019648134,51.0,195.0,False,False,51.0,195.0
200.05439186687926,33.992884780166,-0.0205794601616174,-1.179116211918292,-1.0416666666666685,177.10275546857062,2015.3535530299157,refracted,0.05439186687925712,51000.000002792025,51.0,195.0,True,True,51.0,195.0
198.46734511411927,33.9939142759213,0.06157339596370613,3.5278957190082196,3.502763430277506,2.1170919364377205e-05,2085.057787338759,surface_bounce,-1.5326548858807314,51000.00000099811,51.0,195.0,False,False,51.0,195.0
199.95157653242742,34.404265200841685,-0.2079247386945673,-11.913209983559184,11.932291666666666,1.954877567279861,2547.750488606327,surface_bounce,-0.04842346757257587,51000.00086502805,51.0,195.0,True,True,51.0,195.0
201.55751131180563,34.459929884016404,0.22218121756078055,12.730046053310657,12.734525362650551,5.8137230109167604e-05,2593.6181489511305,surface_bounce,1.5575113118056265,51000.000000975415,51.0,195.0,False,False,51.0,195.0
199.9013829401739,33.232374880017616,0.2509935215911657,14.3808694722995,-14.475260416666668,0.6876899541072223,2688.8577565540545,surface_bounce,-0.09861705982609692,49000.00000096866,49.0,200.0,True,True,49.0,200.0
200.06969096415912,33.16911890186216,-0.23788527505366241,-13.629822268883585,-13.686197916666668,1.577763871239064,2645.4332341329673,surface_bounce,0.0696909641591219,49000.00003860736,49.0,200.0,True,True,49.0,200.0
192.47773916688013,32.68587624496051,0.07779759200051796,4.457473677910414,-4.550934791564942,1.0974297085741824e-05,2128.5680983165757,surface_bounce,-7.522260833119873,49000.00000099697,49.0,200.0,False,False,49.0,200.0
199.85505044834005,32.671594816541536,-0.06355579012883343,-3.6414785380013743,-3.6426782608032244,2.2864424622182078e-05,2089.0813366714506,surface_bounce,-0.14494955165994838,49000.00003777482,49.0,200.0,False,False,49.0,200.0
199.96932215553892,32.668168645161785,-0.009971042766604273,-0.5712986678708728,0.5729166666666646,199.96932215553892,2008.1520450538246,refracted,-0.03067784446108135,49000.00000100232,49.0,200.0,True,True,49.0,200.0
201.09551661045415,32.67163486061747,0.06375383870743989,3.652825885694089,3.643779436747232,3.017702303209635e-05,2089.127487847483,surface_bounce,1.0955166104541547,49000.00000099797,49.0,200.0,False,False,49.0,200.0
191.26455295058577,33.11082562335464,-0.2237916679344213,-12.822318062835537,12.842544237772621,4.365645261650286e-05,2599.0862231381757,surface_bounce,-8.735447049414233,49000.00154243305,49.0,200.0,False,False,49.0,200.0
199.96970611031665,33.16912506962619,0.23757022288802904,13.611771109466336,13.671223958333332,0.203712859714539,2645.8210195308343,surface_bounce,-0.030293889683349562,49000.000000971915,49.0,200.0,True,True,49.0,200.0
200.03096388730418,33.55331077513405,0.24711796757593485,14.15881658395179,-14.223307291666668,2.2513395525391626,2675.7713262186535,surface_bounce,0.03096388730418198,49500.00000096962,49.5,200.0,True,True,49.5,200.0
200.05584006699408,33.49112181914321,-0.23403556513839177,-13.409250138388911,-13.41796875,0.7638876273108064,2631.4156832871245,surface_bounce,0.05584006699407951,49500.00000263418,49.5,200.0,True,True,49.5,200.0
193.44886043054518,33.01610352560439,0.07689619010666009,4.405827153747259,-4.478236834208172,3.903910177127656e-06,2125.145445933996,surface_bounce,-6.5511395694548185,49500.000000997046,49.5,200.0,False,False,49.5,200.0
205.10134327379498,33.0019066533489,-0.0635682826960785,-3.6421943093798004,-3.609183311462404,5.183585373935706e-06,2087.2966970197376,surface_bounce,5.101343273794981,49500.00026203172,49.5,200.0,False,False,49.5,200.0
199.98468002628263,32.999349741339216,-0.007617351777393381,-0.4364421079111169,0.43749999999999845,199.98468002628263,2007.2156878548767,refracted,-0.01531997371736793,49500.00001481975,49.5,200.0,True,True,49.5,200.0
202.86632718723487,33.00224008716002,0.06344737621856944,3.6352668785027373,3.6114403406778965,2.2423515415814776e-05,2087.780307627544,surface_bounce,2.866327187234873,49500.000000997985,49.5,200.0,False,False,49.5,200.0
192.12991602545523,33.43375952934827,-0.2197029795859241,-12.588053476722335,12.606624921162922,4.4515033870595744e-05,2585.668656282695,surface_bounce,-7.8700839745447695,49500.00127615464,49.5,200.0,False,False,49.5,200.0
190.64041981960924,33.4896952940714,0.23304675767228522,13.35259564382998,13.416024208068844,5.26855490150524e-05,2631.507489016531,surface_bounce,-9.359580180390765,49500.00000097296,49.5,200.0,False,False,49.5,200.0
215.21206338294195,33.876990974766684,0.24433027551619804,13.99909359434674,-13.993451754252117,5.92929083609306e-09,2663.8061676100097,surface_bounce,15.212063382941949,50000.0000009703,50.0,200.0,False,False,50.0,200.0
205.27228663957462,33.81265226887831,-0.22966520934465767,-13.1588471964374,-13.220314343770346,4.130067791230374e-05,2618.7065506492536,surface_bounce,5.272286639574617,50000.00127941186,50.0,200.0,False,False,50.0,200.0
192.17974976697874,33.346249056117664,0.0752110737194835,4.309277096773707,-4.410213788350424,9.347168921536309e-06,2121.979294570627,surface_bounce,-7.820250233021255,50000.00000099717,50.0,200.0,False,False,50.0,200.0
197.86332851014822,33.332751072443465,-0.06220825612441155,-3.564270526797637,-3.5822973251342796,2.807243372771051e-05,2086.573743845017,surface_bounce,-2.1366714898517785,50000.00002756109,50.0,200.0,False,False,50.0,200.0
200.01518761030593,33.33053677842697,-0.0052987602012582805,-0.30359659618399015,0.30208333333333226,200.0,2006.528601320614,refracted,0.015187610305929411,50000.00004038694,50.0,200.0,True,True,50.0,200.0
199.67329608615557,33.33264946631105,0.06236177226305397,3.573066353628993,3.5836807886759434,3.1771145524439603e-06,2086.631228603297,surface_bounce,-0.3267039138444261,50000.00000099806,50.0,200.0,False,False,50.0,200.0
202.90394917233112,33.75558619357046,-0.21540015282345468,-12.341519663256896,12.37632338205973,4.353006079504951e-05,2572.520995960691,surface_bounce,2.9039491723311244,50000.00089284737,50.0,200.0,False,False,50.0,200.0
200.05378308229024,33.813455896268046,0.22945951985378804,13.147062056720376,13.199218749999996,1.7473915334945982,2619.2806792153256,surface_bounce,0.05378308229023787,50000.000000973785,50.0,200.0,True,True,50.0,200.0
198.82295321113642,34.19594579134874,0.23892558881251857,13.689427856635433,-13.77453327178955,1.8284984694361128e-05,2650.0514627408998,surface_bounce,-1.1770467888635778,50500.000000971595,50.5,200.0,False,False,50.5,200.0
199.98853048297184,34.13606797478616,-0.22575916266340998,-12.935047207020824,-12.984375,1.391715096167502,2606.3300205558858,surface_bounce,-0.01146951702816068,50500.00115071819,50.5,200.0,True,True,50.5,200.0
207.92910840668404,33.67727581409656,0.07678326342604758,4.39935693155374,-4.346528053283692,1.2820554542436469e-06,2120.253239444743,surface_bounce,7.929108406684037,50500.00000099705,50.5,200.0,False,False,50.5,200.0
200.68609772545906,33.66318668436526,-0.062150604030229054,-3.5609673051208897,-3.5613203048706072,2.0572770455806744e-05,2085.4565738433994,surface_bounce,0.6860977254590637,50500.000238337416,50.5,200.0,False,False,50.5,200.0
200.0336606409379,33.66172797970995,-0.0030133685127824153,-0.17265329790004605,0.16666666666666607,200.0,2006.0891467419249,refracted,0.0336606409379101,50500.00000624285,50.5,200.0,True,True,50.5,200.0
203.9866538354915,33.66337939950344,0.06273418610813909,3.5944040951846095,3.560846010843912,6.986605306291693e-06,2085.690651314658,surface_bounce,3.986653835491495,50500.000000998036,50.5,200.0,False,False,50.5,200.0
203.41819098082104,34.07917569217942,-0.21150022692318388,-12.118070368757621,12.151447614034016,5.867189694974684e-05,2559.6329512743573,surface_bounce,3.418190980821038,50500.000784063675,50.5,200.0,False,False,50.5,200.0
204.11816203064012,34.13667619235409,0.2261866133653914,12.959538328194265,12.962673505147295,4.928604419340843e-05,2605.9120256415267,surface_bounce,4.118162030640121,50500.00000097453,50.5,200.0,False,False,50.5,200.0
197.49543413970392,34.51762925133068,0.2346618725342023,13.445134908846683,-13.532225608825684,9.93778003177681e-06,2637.3844829492878,surface_bounce,-2.5045658602960827,51000.00000097259,51.0,200.0,False,False,51.0,200.0
200.08077544559583,34.45896096188958,-0.2221878632034436,-12.730426820587402,-12.772135416666668,0.39393378522617795,2592.827805122122,surface_bounce,0.08077544559583316,51000.000964768835,51.0,200.0,True,True,51.0,200.0
209.25481893751288,34.007597938152244,0.0758149719827375,4.343877918513441,-4.286873181660971,1.325316022260381e-05,2117.4817298050775,surface_bounce,9.25481893751288,51000.00000006686,51.0,200.0,False,False,51.0,200.0
202.4901221107801,33.99367129911309,-0.062132826313108624,-3.5599487169605113,-3.5431083043416356,4.23102093477512e-06,2084.7818741696183,surface_bounce,2.4901221107801064,51000.00002070984,51.0,200.0,False,False,51.0,200.0
199.9894086158314,33.99292156409898,-0.0005780507941578815,-0.03311987084943211,0.04166666666666652,199.9894086158314,2005.9109111430432,refracted,-0.010591384168606055,51000.00000670782,51.0,200.0,True,True,51.0,200.0
203.2285340086144,33.99390606825857,0.06231972137965689,3.5706570154855437,3.5433193842569985,3.343290706997459e-05,2084.9669296653615,surface_bounce,3.228534008614389,51000.00000099806,51.0,200.0,False,False,51.0,200.0
193.61178966205804,34.40444738741895,-0.2079710662884291,-11.91586435916246,11.931813875834147,5.6399440908627696e-05,2546.999036491059,surface_bounce,-6.388210337941956,51000.00088996452,51.0,200.0,False,False,51.0,200.0
200.0734023430776,34.45898401298983,0.22176641283841797,12.706279493397185,12.746093749999996,3.315264577766362,2593.610224695078,surface_bounce,0.0734023430775892,51000.00000097551,51.0,200.0,True,True,51.0,200.0
199.98627534544008,33.23321368893574,0.25143934795279954,14.40641344121679,-14.460937499999998,0.27015040812710467,2688.7339255488496,surface_bounce,-0.013724654559922556,49000.000000968554,49.0,205.0,True,True,49.0,205.0
193.4991307979319,33.17092810413655,-0.2380020499770167,-13.636512979144749,-13.700891176859539,4.032088007477341e-06,2646.867719073092,surface_bounce,-6.500869202068088,49000.00010214807,49.0,205.0,False,False,49.0,205.0
197.82084006984292,32.68641702427169,0.07857743232684386,4.502155237302993,-4.605053901672364,1.5608886557494372e-05,2129.5788661219144,surface_bounce,-2.179159930157084,49000.000000996915,49.0,205.0,False,False,49.0,205.0
198.6948514502393,32.671855431194906,-0.06351393451808425,-3.6390803881565037,-3.69088904062907,5.3885618439553085e-06,2089.382129053719,surface_bounce,-1.3051485497607018,49000.000040387706,49.0,205.0,False,False,49.0,205.0
199.92478152214883,32.66813206927764,-0.0075748959030120825,-0.4340095654935309,0.7031249999999977,199.92478152214883,2007.2271607893163,refracted,-0.0752184778511662,49000.00005760879,49.0,205.0,True,True,49.0,205.0
202.0035602073878,32.671461654126624,0.06380295943282813,3.655640295945456,3.680228233337402,1.4416681605733395e-05,2088.930339312809,surface_bounce,2.0035602073878067,49000.00000099796,49.0,205.0,False,False,49.0,205.0
197.0290936816182,33.10924250328092,-0.22363389435045256,-12.813278302355476,12.831715583801266,3.924562698820466e-05,2597.823333000581,surface_bounce,-2.970906318381793,49000.001283142476,49.0,205.0,False,False,49.0,205.0
193.342788510864,33.16730924803647,0.23658643792394216,13.555404383075727,13.660149574279782,3.754575990555509e-05,2644.5987451146284,surface_bounce,-6.657211489135989,49000.00000097214,49.0,205.0,False,False,49.0,205.0
200.01535679911757,33.55411987513167,0.24752289801858177,14.182017389311822,-14.252604166666668,1.3048734058594373,2675.599961311932,surface_bounce,0.015356799117569153,49500.00000096952,49.5,205.0,True,True,49.5,205.0
206.33722469960594,33.49092625441731,-0.23388042382630675,-13.400361195978316,-13.46468194325765,2.9662035435862322e-05,2632.1926487872574,surface_bounce,6.33722469960594,49500.00000157293,49.5,205.0,False,False,49.5,205.0
210.9715378091351,33.01727157149875,0.079437592423392,4.551438780540767,-4.532409350077312,1.6794412654785873e-05,2127.435702638849,surface_bounce,10.9715378091351,49500.00000099685,49.5,205.0,False,False,49.5,205.0
