aperture_tag,aperture_m,note,f_hz,theta_rel_deg,phi1_deg,phi2_deg,delta_u,steering_corr,bartlett_dual_peak,crb_sigma_u,L_required_lambda_over_du_m,resolved_corr_lt_0p95,resolved_sigma_u_lt_du,is_pm_mirror
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,-1.0,2.0,0.0003956594130776203,0.9999974043167119,False,0.0069615785824435365,12637.131418428056,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,-1.0,5.0,0.0031635882579331698,0.9998340612655426,False,0.0069615785824435365,1580.4838026762027,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,-1.0,10.0,0.013024971968310872,0.9971893687342646,False,0.0069615785824435365,383.87798547012295,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,1.0,2.0,0.0003956594130776203,0.9999974043167119,False,0.0069615785824435365,12637.131418428056,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,1.0,5.0,0.0031635882579331698,0.9998340612655426,False,0.0069615785824435365,1580.4838026762027,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,1.0,10.0,0.013024971968310872,0.9971893687342646,False,0.0069615785824435365,383.87798547012295,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,2.0,5.0,0.0027679288448555495,0.9998729710613738,False,0.0069615785824435365,1806.4048175562607,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,2.0,10.0,0.012629312555233252,0.9973574016082184,False,0.0069615785824435365,395.90436756814074,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,2.0,15.0,0.028981540769868586,0.9861300267941828,False,0.0069615785824435365,172.52360872401857,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,2.0,20.0,0.051700163158302725,0.9562540059213,False,0.0069615785824435365,96.71149363088675,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,5.0,10.0,0.009861383710377702,0.9983883189382805,False,0.0069615785824435365,507.0282372988095,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,5.0,15.0,0.026213611925013036,0.9886444139750168,True,0.0069615785824435365,190.7405974538365,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,5.0,20.0,0.048932234313447176,0.9607595437217131,True,0.0069615785824435365,102.18213147536447,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,10.0,15.0,0.016352228214635334,0.9955721035912775,False,0.0069615785824435365,305.7687267063074,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,30.0,10.0,20.0,0.039070850603069474,0.9748761626820175,True,0.0069615785824435365,127.9726425922038,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-20.0,2.0,0.029849103116593667,0.9852908595023572,False,0.0069615785824435365,167.50922064456964,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-20.0,5.0,0.02825103865291856,0.9868177376333831,False,0.0069615785824435365,176.9846433410143,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-20.0,10.0,0.022557566113149796,0.9915837733463015,False,0.0069615785824435365,221.65511894855007,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-15.0,2.0,0.016732500365013725,0.9953640509676311,False,0.0069615785824435365,298.8196558151337,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-15.0,5.0,0.015134435901338616,0.9962063510705983,False,0.0069615785824435365,330.3724058560886,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-15.0,10.0,0.009440963361569854,0.9985227528107267,False,0.0069615785824435365,529.6069700209698,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-10.0,2.0,0.007291537003443871,0.9991186776792089,False,0.0069615785824435365,685.7264795664407,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-10.0,5.0,0.0056934725397687624,0.9994626033659535,False,0.0069615785824435365,878.1986678736265,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-10.0,10.0,0.0,1.0000000000000002,False,0.0069615785824435365,inf,False,False,True
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-5.0,2.0,0.0015980644636751085,0.9999576559674141,False,0.0069615785824435365,3128.7849230445786,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-5.0,5.0,0.0,0.9999999999999998,False,0.0069615785824435365,inf,False,False,True
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-5.0,10.0,0.0056934725397687624,0.9994626033659535,False,0.0069615785824435365,878.1986678736265,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-2.0,2.0,0.0,0.9999999999999998,False,0.0069615785824435365,inf,False,False,True
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-2.0,5.0,0.0015980644636751085,0.9999576559674141,False,0.0069615785824435365,3128.7849230445786,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-2.0,10.0,0.007291537003443871,0.9991186776792089,False,0.0069615785824435365,685.7264795664407,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-1.0,2.0,0.00022843406864775373,0.9999991347717975,False,0.0069615785824435365,21888.153678644234,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-1.0,5.0,0.0018264985323228622,0.9999446852915335,False,0.0069615785824435365,2737.478246774836,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,-1.0,10.0,0.007519971072091625,0.9990626068267594,False,0.0069615785824435365,664.8961747414392,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,1.0,2.0,0.00022843406864775373,0.9999991347717975,False,0.0069615785824435365,21888.153678644234,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,1.0,5.0,0.0018264985323228622,0.9999446852915335,False,0.0069615785824435365,2737.478246774836,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,1.0,10.0,0.007519971072091625,0.9990626068267594,False,0.0069615785824435365,664.8961747414392,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,2.0,5.0,0.0015980644636751085,0.9999576559674141,False,0.0069615785824435365,3128.7849230445786,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,2.0,10.0,0.007291537003443871,0.9991186776792089,False,0.0069615785824435365,685.7264795664407,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,2.0,15.0,0.016732500365013725,0.9953640509676311,False,0.0069615785824435365,298.8196558151337,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,2.0,20.0,0.029849103116593667,0.9852908595023572,True,0.0069615785824435365,167.50922064456964,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,5.0,10.0,0.0056934725397687624,0.9994626033659535,False,0.0069615785824435365,878.1986678736265,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,5.0,15.0,0.015134435901338616,0.9962063510705983,False,0.0069615785824435365,330.3724058560886,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,5.0,20.0,0.02825103865291856,0.9868177376333831,True,0.0069615785824435365,176.9846433410143,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,10.0,15.0,0.009440963361569854,0.9985227528107267,False,0.0069615785824435365,529.6069700209698,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,60.0,10.0,20.0,0.022557566113149796,0.9915837733463015,False,0.0069615785824435365,221.65511894855007,False,True,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-20.0,2.0,3.655460858915573e-18,0.9999999999999998,False,0.0069615785824435365,1.3678165881068406e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-20.0,5.0,3.4597544058884955e-18,0.9999999999999998,False,0.0069615785824435365,1.445189286121006e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-20.0,10.0,2.7625051137023676e-18,0.9999999999999998,False,0.0069615785824435365,1.8099514007048822e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-15.0,2.0,2.0491403013745943e-18,0.9999999999999998,False,0.0069615785824435365,2.4400476612782075e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-15.0,5.0,1.853433848347517e-18,0.9999999999999998,False,0.0069615785824435365,2.697695417863387e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-15.0,10.0,1.156184556161389e-18,0.9999999999999998,False,0.0069615785824435365,4.3245690952665364e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-10.0,2.0,8.929557452132053e-19,0.9999999999999998,False,0.0069615785824435365,5.599381634311768e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-10.0,5.0,6.972492921861279e-19,0.9999999999999998,False,0.0069615785824435365,7.171036322350644e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-10.0,10.0,0.0,0.9999999999999998,False,0.0069615785824435365,inf,False,False,True
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-5.0,2.0,1.9570645302707744e-19,0.9999999999999998,False,0.0069615785824435365,2.5548467731456012e+19,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-5.0,5.0,0.0,0.9999999999999998,False,0.0069615785824435365,inf,False,False,True
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-5.0,10.0,6.972492921861279e-19,0.9999999999999998,False,0.0069615785824435365,7.171036322350644e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-2.0,2.0,0.0,0.9999999999999998,False,0.0069615785824435365,inf,False,False,True
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-2.0,5.0,1.9570645302707744e-19,0.9999999999999998,False,0.0069615785824435365,2.5548467731456012e+19,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-2.0,10.0,8.929557452132053e-19,0.9999999999999998,False,0.0069615785824435365,5.599381634311768e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-1.0,2.0,2.797510509857488e-20,0.9999999999999998,False,0.0069615785824435365,1.787303383626863e+20,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-1.0,5.0,2.236815581256523e-19,0.9999999999999998,False,0.0069615785824435365,2.2353206236122817e+19,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,-1.0,10.0,9.209308503117802e-19,0.9999999999999998,False,0.0069615785824435365,5.429289287363166e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,1.0,2.0,2.797510509857488e-20,0.9999999999999998,False,0.0069615785824435365,1.787303383626863e+20,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,1.0,5.0,2.236815581256523e-19,0.9999999999999998,False,0.0069615785824435365,2.2353206236122817e+19,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,1.0,10.0,9.209308503117802e-19,0.9999999999999998,False,0.0069615785824435365,5.429289287363166e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,2.0,5.0,1.9570645302707744e-19,0.9999999999999998,False,0.0069615785824435365,2.5548467731456012e+19,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,2.0,10.0,8.929557452132053e-19,0.9999999999999998,False,0.0069615785824435365,5.599381634311768e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,2.0,15.0,2.0491403013745943e-18,0.9999999999999998,False,0.0069615785824435365,2.4400476612782075e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,2.0,20.0,3.655460858915573e-18,0.9999999999999998,False,0.0069615785824435365,1.3678165881068406e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,5.0,10.0,6.972492921861279e-19,0.9999999999999998,False,0.0069615785824435365,7.171036322350644e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,5.0,15.0,1.853433848347517e-18,0.9999999999999998,False,0.0069615785824435365,2.697695417863387e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,5.0,20.0,3.4597544058884955e-18,0.9999999999999998,False,0.0069615785824435365,1.445189286121006e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,10.0,15.0,1.156184556161389e-18,0.9999999999999998,False,0.0069615785824435365,4.3245690952665364e+18,False,False,False
L14m,14.0,理论基准孔径（非装备需求）,300.0,90.0,10.0,20.0,2.7625051137023676e-18,0.9999999999999998,False,0.0069615785824435365,1.8099514007048822e+18,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-20.0,2.0,0.059698206233187334,0.45919916454989684,False,0.0020884735747330606,125.63191548342724,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-20.0,5.0,0.05650207730583712,0.5056107236190933,False,0.0020884735747330606,132.73848250576071,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-20.0,10.0,0.04511513222629959,0.6642500013274836,True,0.0020884735747330606,166.24133921141254,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-15.0,2.0,0.03346500073002745,0.8058298587443171,True,0.0020884735747330606,224.11474186135027,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-15.0,5.0,0.030268871802677233,0.8393810619990826,True,0.0020884735747330606,247.77930439206648,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-15.0,10.0,0.018881926723139708,0.9355716581811402,False,0.0020884735747330606,397.20522751572736,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-10.0,2.0,0.014583074006887742,0.9612683435602736,False,0.0020884735747330606,514.2948596748305,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-10.0,5.0,0.011386945079537525,0.9762789570408796,False,0.0020884735747330606,658.6490009052199,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-10.0,10.0,0.0,0.9999999999999998,False,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-5.0,2.0,0.003196128927350217,0.9981190593940759,True,0.0020884735747330606,2346.588692283434,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-5.0,10.0,0.011386945079537525,0.9762789570408796,True,0.0020884735747330606,658.6490009052199,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-2.0,5.0,0.003196128927350217,0.9981190593940759,True,0.0020884735747330606,2346.588692283434,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-2.0,10.0,0.014583074006887742,0.9612683435602736,True,0.0020884735747330606,514.2948596748305,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-1.0,2.0,0.00045686813729550746,0.999961545837698,True,0.0020884735747330606,16416.115258983176,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-1.0,5.0,0.0036529970646457244,0.9975433028310632,True,0.0020884735747330606,2053.108685081127,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,-1.0,10.0,0.01503994214418325,0.9588336837390343,True,0.0020884735747330606,498.6721310560793,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,1.0,2.0,0.00045686813729550746,0.999961545837698,True,0.0020884735747330606,16416.115258983176,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,1.0,5.0,0.0036529970646457244,0.9975433028310632,True,0.0020884735747330606,2053.108685081127,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,1.0,10.0,0.01503994214418325,0.9588336837390343,True,0.0020884735747330606,498.6721310560793,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,2.0,5.0,0.003196128927350217,0.9981190593940759,True,0.0020884735747330606,2346.588692283434,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,2.0,10.0,0.014583074006887742,0.9612683435602736,True,0.0020884735747330606,514.2948596748305,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,2.0,15.0,0.03346500073002745,0.8058298587443171,True,0.0020884735747330606,224.11474186135027,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,2.0,20.0,0.059698206233187334,0.45919916454989684,False,0.0020884735747330606,125.63191548342724,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,5.0,10.0,0.011386945079537525,0.9762789570408796,True,0.0020884735747330606,658.6490009052199,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,5.0,15.0,0.030268871802677233,0.8393810619990826,True,0.0020884735747330606,247.77930439206648,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,5.0,20.0,0.05650207730583712,0.5056107236190933,False,0.0020884735747330606,132.73848250576071,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,10.0,15.0,0.018881926723139708,0.9355716581811402,False,0.0020884735747330606,397.20522751572736,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,0.0,10.0,20.0,0.04511513222629959,0.6642500013274836,True,0.0020884735747330606,166.24133921141254,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-20.0,2.0,0.051700163158302725,0.574152587714985,False,0.0020884735747330606,145.06724044633012,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-20.0,5.0,0.048932234313447176,0.6126870451373586,True,0.0020884735747330606,153.2731972130467,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-20.0,10.0,0.039070850603069474,0.7411145146645881,True,0.0020884735747330606,191.9589638883057,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-15.0,2.0,0.028981540769868586,0.8521419449251084,True,0.0020884735747330606,258.78541308602786,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-15.0,5.0,0.026213611925013036,0.8780293900414213,True,0.0020884735747330606,286.11089618075476,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-15.0,10.0,0.016352228214635334,0.9514449081656177,True,0.0020884735747330606,458.6530900594611,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-10.0,2.0,0.012629312555233252,0.9708675272297514,True,0.0020884735747330606,593.8565513522111,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-10.0,5.0,0.009861383710377702,0.9821779779697384,True,0.0020884735747330606,760.5423559482142,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-10.0,10.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-5.0,2.0,0.0027679288448555495,0.9985890996208626,True,0.0020884735747330606,2709.607226334391,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-5.0,10.0,0.009861383710377702,0.9821779779697384,True,0.0020884735747330606,760.5423559482142,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-2.0,5.0,0.0027679288448555495,0.9985890996208626,True,0.0020884735747330606,2709.607226334391,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-2.0,10.0,0.012629312555233252,0.9708675272297514,True,0.0020884735747330606,593.8565513522111,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-1.0,2.0,0.0003956594130776203,0.9999711592968544,True,0.0020884735747330606,18955.697127642085,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-1.0,5.0,0.0031635882579331698,0.9981571445349567,True,0.0020884735747330606,2370.725704014304,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,-1.0,10.0,0.013024971968310872,0.9690305928876316,True,0.0020884735747330606,575.8169782051845,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,1.0,2.0,0.0003956594130776203,0.9999711592968544,True,0.0020884735747330606,18955.697127642085,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,1.0,5.0,0.0031635882579331698,0.9981571445349567,True,0.0020884735747330606,2370.725704014304,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,1.0,10.0,0.013024971968310872,0.9690305928876316,True,0.0020884735747330606,575.8169782051845,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,2.0,5.0,0.0027679288448555495,0.9985890996208626,True,0.0020884735747330606,2709.607226334391,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,2.0,10.0,0.012629312555233252,0.9708675272297514,True,0.0020884735747330606,593.8565513522111,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,2.0,15.0,0.028981540769868586,0.8521419449251084,True,0.0020884735747330606,258.78541308602786,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,2.0,20.0,0.051700163158302725,0.574152587714985,False,0.0020884735747330606,145.06724044633012,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,5.0,10.0,0.009861383710377702,0.9821779779697384,True,0.0020884735747330606,760.5423559482142,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,5.0,15.0,0.026213611925013036,0.8780293900414213,True,0.0020884735747330606,286.11089618075476,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,5.0,20.0,0.048932234313447176,0.6126870451373586,True,0.0020884735747330606,153.2731972130467,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,10.0,15.0,0.016352228214635334,0.9514449081656177,True,0.0020884735747330606,458.6530900594611,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,30.0,10.0,20.0,0.039070850603069474,0.7411145146645881,True,0.0020884735747330606,191.9589638883057,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-20.0,2.0,0.029849103116593667,0.8435910137665981,True,0.0020884735747330606,251.26383096685447,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-20.0,5.0,0.02825103865291856,0.859182674787289,True,0.0020884735747330606,265.47696501152143,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-20.0,10.0,0.022557566113149796,0.908802179751949,True,0.0020884735747330606,332.4826784228251,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-15.0,2.0,0.016732500365013725,0.9491949723212036,False,0.0020884735747330606,448.22948372270054,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-15.0,5.0,0.015134435901338616,0.958321209835659,False,0.0020884735747330606,495.55860878413296,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-15.0,10.0,0.009440963361569854,0.9836580221550084,False,0.0020884735747330606,794.4104550314547,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-10.0,2.0,0.007291537003443871,0.9902331302018317,True,0.0020884735747330606,1028.589719349661,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-10.0,5.0,0.0056934725397687624,0.9940384482753849,True,0.0020884735747330606,1317.2980018104397,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-10.0,10.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-5.0,2.0,0.0015980644636751085,0.9995295698987146,True,0.0020884735747330606,4693.177384566868,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-5.0,5.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-5.0,10.0,0.0056934725397687624,0.9940384482753849,True,0.0020884735747330606,1317.2980018104397,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-2.0,2.0,0.0,0.9999999999999998,True,0.0020884735747330606,inf,False,False,True
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-2.0,5.0,0.0015980644636751085,0.9995295698987146,True,0.0020884735747330606,4693.177384566868,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-2.0,10.0,0.007291537003443871,0.9902331302018317,True,0.0020884735747330606,1028.589719349661,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-1.0,2.0,0.00022843406864775373,0.9999903863780051,True,0.0020884735747330606,32832.23051796635,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-1.0,5.0,0.0018264985323228622,0.9993854930634548,True,0.0020884735747330606,4106.217370162254,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,-1.0,10.0,0.007519971072091625,0.9896134800778384,True,0.0020884735747330606,997.3442621121586,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,1.0,2.0,0.00022843406864775373,0.9999903863780051,True,0.0020884735747330606,32832.23051796635,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,1.0,5.0,0.0018264985323228622,0.9993854930634548,True,0.0020884735747330606,4106.217370162254,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,1.0,10.0,0.007519971072091625,0.9896134800778384,True,0.0020884735747330606,997.3442621121586,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,2.0,5.0,0.0015980644636751085,0.9995295698987146,True,0.0020884735747330606,4693.177384566868,False,False,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,2.0,10.0,0.007291537003443871,0.9902331302018317,True,0.0020884735747330606,1028.589719349661,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,2.0,15.0,0.016732500365013725,0.9491949723212036,True,0.0020884735747330606,448.22948372270054,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,2.0,20.0,0.029849103116593667,0.8435910137665981,True,0.0020884735747330606,251.26383096685447,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,5.0,10.0,0.0056934725397687624,0.9940384482753849,True,0.0020884735747330606,1317.2980018104397,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,5.0,15.0,0.015134435901338616,0.958321209835659,True,0.0020884735747330606,495.55860878413296,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,5.0,20.0,0.02825103865291856,0.859182674787289,True,0.0020884735747330606,265.47696501152143,True,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,10.0,15.0,0.009440963361569854,0.9836580221550084,True,0.0020884735747330606,794.4104550314547,False,True,False
L70m,70.0,诊断大孔径（非装备需求）,200.0,60.0,10.0,20.0,0.022557566113149796,0.908802179751949,True,0.0020884735747330606,332.4826784228251,True,True,False
