f_hz,mean_fwhm_2p4,mean_abs_err,mean_psl,mean_n_peaks
201.0,19.333333333333332,25.333333333333332,0.4352366913681409,0.6666666666666666
235.0,2.0,33.333333333333336,0.11955145154280102,0.3333333333333333
283.0,1.3333333333333333,33.333333333333336,0.15901230843058112,0.3333333333333333
338.0,1.3333333333333333,33.333333333333336,0.0791304347825986,0.3333333333333333
