zs,zr,route,smooth_m,k_r,abs_g
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4330499129429473,51.474990729409186
4.0,18.0,PAPER_DATA_SHADING,500.0,1.433443398996754,89.05932438720151
4.0,18.0,PAPER_DATA_SHADING,500.0,1.433836885050561,59.42315497715703
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4342303711043678,143.9463072667546
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4346238571581746,378.57549040226814
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4350173432119815,557.7902510627817
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4354108292657883,563.5881786248468
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4358043153195952,380.25163377150403
4.0,18.0,PAPER_DATA_SHADING,500.0,1.436197801373402,107.82615084248599
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4365912874272089,104.90745944847984
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4369847734810157,161.03387906667143
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4373782595348226,76.1297978226937
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4377717455886294,54.663090526336596
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4381652316424363,110.59505630495426
4.0,18.0,PAPER_DATA_SHADING,500.0,1.438558717696243,68.22172796534298
4.0,18.0,PAPER_DATA_SHADING,500.0,1.43895220375005,36.57284137990124
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4393456898038568,86.43099791228093
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4397391758576636,60.5581905822152
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4401326619114705,17.686886137396083
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4405261479652773,73.45160520814783
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4409196340190842,61.733361204422565
4.0,18.0,PAPER_DATA_SHADING,500.0,1.441313120072891,5.216759719185476
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4417066061266979,70.28959995795508
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4421000921805047,101.013015810377
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4424935782343116,136.12206356231474
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4428870642881184,185.4027135433549
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4432805503419253,187.2471692080721
4.0,18.0,PAPER_DATA_SHADING,500.0,1.443674036395732,123.7904741498258
4.0,18.0,PAPER_DATA_SHADING,500.0,1.444067522449539,66.32725566955352
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4444610085033458,83.80719880697549
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4448544945571526,64.6156115521906
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4452479806109595,26.562573612180483
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4456414666647663,70.15700314126651
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4460349527185732,71.54997384130058
4.0,18.0,PAPER_DATA_SHADING,500.0,1.44642843877238,27.752916915573945
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4468219248261869,47.95192454538369
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4472154108799937,64.67715665466719
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4476088969338006,35.37844168631674
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4480023829876074,33.20992483355153
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4483958690414143,55.66825458890718
4.0,18.0,PAPER_DATA_SHADING,500.0,1.448789355095221,39.24018051416556
4.0,18.0,PAPER_DATA_SHADING,500.0,1.449182841149028,29.88804045940445
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4495763272028348,55.72634181284877
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4499698132566416,54.42759274938669
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4503632993104485,35.60736240847002
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4507567853642553,29.28330087129096
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4511502714180622,17.286455830227663
4.0,18.0,PAPER_DATA_SHADING,500.0,1.451543757471869,23.90290418525144
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4519372435256759,47.726337251363084
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4523307295794827,45.30456454461785
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4527242156332896,29.418555138348285
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4531177016870964,40.162167918669894
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4535111877409033,41.22728918374807
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4539046737947101,23.839130379772143
4.0,18.0,PAPER_DATA_SHADING,500.0,1.454298159848517,35.97618454567334
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4546916459023238,43.60552617153945
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4550851319561307,23.336225463471546
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4554786180099375,25.252287136152216
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4558721040637443,42.14155064203998
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4562655901175512,29.13326107922289
4.0,18.0,PAPER_DATA_SHADING,500.0,1.456659076171358,17.85239226866818
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4570525622251649,40.13416962713955
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4574460482789717,38.374818839859266
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4578395343327786,23.188964696829665
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4582330203865854,35.082389992661085
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4586265064403923,38.31782047446098
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4590199924941991,23.963978652813637
4.0,18.0,PAPER_DATA_SHADING,500.0,1.459413478548006,27.564160222302704
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4598069646018128,32.4984300413912
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4602004506556197,21.06494884754762
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4605939367094265,27.11502752059907
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4609874227632333,36.352806082023385
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4613809088170402,26.02202967529851
4.0,18.0,PAPER_DATA_SHADING,500.0,1.461774394870847,22.74389330121608
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4621678809246539,34.74022420401545
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4625613669784607,29.636086874846548
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4629548530322676,18.13565612785234
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4633483390860744,24.762301273177385
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4637418251398813,22.221288838403268
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4641353111936881,16.04800222779161
4.0,18.0,PAPER_DATA_SHADING,500.0,1.464528797247495,27.890081446189217
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4649222833013018,27.509557854680637
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4653157693551087,15.477547081311702
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4657092554089155,25.48371881740134
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4661027414627223,30.681958739964006
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4664962275165292,18.780688132249317
4.0,18.0,PAPER_DATA_SHADING,500.0,1.466889713570336,20.801205705053313
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4672831996241429,31.131545639246042
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4676766856779497,25.312483012897403
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4680701717317566,18.659648568653964
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4684636577855634,25.146172489176088
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4688571438393703,23.544164567932743
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4692506298931771,20.75510386749085
4.0,18.0,PAPER_DATA_SHADING,500.0,1.469644115946984,25.13342616273927
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4700376020007908,19.83474343842545
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4704310880545977,12.446716118884982
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4708245741084045,23.090517342609996
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4712180601622113,23.35168654632094
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4716115462160182,13.123113535721956
4.0,18.0,PAPER_DATA_SHADING,500.0,1.472005032269825,19.583527760909835
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4723985183236319,23.51832203205426
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4727920043774387,15.251544313760432
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4731854904312456,17.939771802375336
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4735789764850524,23.526792671114304
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4739724625388593,16.931497951203006
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4743659485926661,17.154265329745176
4.0,18.0,PAPER_DATA_SHADING,500.0,1.474759434646473,24.2779473731433
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4751529207002798,19.14012871930871
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4755464067540867,15.497179318044237
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4759398928078935,24.425782961261557
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4763333788617004,23.122751112438888
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4767268649155072,15.82278187698895
4.0,18.0,PAPER_DATA_SHADING,500.0,1.477120350969314,20.82234143392533
4.0,18.0,PAPER_DATA_SHADING,500.0,1.477513837023121,21.8079998907717
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4779073230769277,15.054415478133537
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4783008091307346,17.57329990853201
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4786942951845414,18.855900726226793
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4790877812383483,12.351845168712694
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4794812672921551,17.292720849298394
4.0,18.0,PAPER_DATA_SHADING,500.0,1.479874753345962,21.472390965729996
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4802682393997688,14.358142775758742
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4806617254535757,14.41987355738864
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4810552115073825,20.724749450934127
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4814486975611894,15.573475677030231
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4818421836149962,12.514498398324177
4.0,18.0,PAPER_DATA_SHADING,500.0,1.482235669668803,20.28561900107921
4.0,18.0,PAPER_DATA_SHADING,500.0,1.48262915572261,18.043759064124163
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4830226417764167,13.48186327824767
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4834161278302236,20.83421269981186
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4838096138840304,20.47166024873716
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4842030999378373,12.197043408167017
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4845965859916441,17.29182750255524
4.0,18.0,PAPER_DATA_SHADING,500.0,1.484990072045451,20.340657359563345
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4853835580992578,13.196296336110684
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4857770441530647,15.317362485767253
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4861705302068715,20.41120833823705
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4865640162606784,14.414763378661007
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4869575023144852,11.441050028640948
4.0,18.0,PAPER_DATA_SHADING,500.0,1.487350988368292,17.54219852903702
4.0,18.0,PAPER_DATA_SHADING,500.0,1.487744474422099,14.491996501579855
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4881379604759057,11.614161711503947
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4885314465297126,17.66132683731593
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4889249325835194,15.623142710256454
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4893184186373263,10.691094929274602
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4897119046911331,16.998676332881214
4.0,18.0,PAPER_DATA_SHADING,500.0,1.49010539074494,17.003719558042835
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4904988767987468,10.441013847253972
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4908923628525537,15.558969723351135
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4912858489063605,18.127480744707405
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4916793349601674,11.976357150916249
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4920728210139742,14.234587952618554
4.0,18.0,PAPER_DATA_SHADING,500.0,1.492466307067781,18.349882221849697
4.0,18.0,PAPER_DATA_SHADING,500.0,1.492859793121588,12.595566852228078
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4932532791753947,11.342636005428943
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4936467652292016,17.5419434989383
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4940402512830084,14.695732913714027
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4944337373368153,11.33231864906839
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4948272233906221,16.55315697881284
4.0,18.0,PAPER_DATA_SHADING,500.0,1.495220709444429,14.694450165041987
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4956141954982358,9.27004770696343
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4960076815520427,14.973108207074295
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4964011676058495,15.59683359966853
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4967946536596564,9.907825941668474
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4971881397134632,13.924234709782917
4.0,18.0,PAPER_DATA_SHADING,500.0,1.49758162576727,16.221192232664073
4.0,18.0,PAPER_DATA_SHADING,500.0,1.497975111821077,10.797987029916223
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4983685978748837,12.70300195609908
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4987620839286906,16.27808642766273
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4991555699824974,11.326611376174986
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4995490560363043,11.314628843484062
4.0,18.0,PAPER_DATA_SHADING,500.0,1.4999425420901111,16.77904083954034
4.0,18.0,PAPER_DATA_SHADING,500.0,1.500336028143918,13.523068926660924
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5007295141977248,10.04908459646486
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5011230002515317,15.537278441619883
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5015164863053385,14.182268833178275
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5019099723591454,8.9787947841427
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5023034584129522,14.050091062263395
4.0,18.0,PAPER_DATA_SHADING,500.0,1.502696944466759,14.898148192104285
4.0,18.0,PAPER_DATA_SHADING,500.0,1.503090430520566,9.481528546017937
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5034839165743727,12.6435287277233
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5038774026281796,14.967420192260557
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5042708886819864,9.969565117721672
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5046643747357933,11.429399211408485
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5050578607896001,15.189961649174723
4.0,18.0,PAPER_DATA_SHADING,500.0,1.505451346843407,11.119162001333839
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5058448328972138,10.114788102767
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5062383189510207,14.786620449435212
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5066318050048275,12.266598124146993
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5070252910586344,9.269195256926869
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5074187771124412,13.779550323834327
4.0,18.0,PAPER_DATA_SHADING,500.0,1.507812263166248,12.651518632630726
4.0,18.0,PAPER_DATA_SHADING,500.0,1.508205749220055,8.963257015011274
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5085992352738617,13.519502400838508
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5089927213276686,13.812026296866147
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5093862073814754,8.782565284430145
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5097796934352823,11.924884206498987
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5101731794890891,13.906751376612373
4.0,18.0,PAPER_DATA_SHADING,500.0,1.510566665542896,9.06622574827957
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5109601515967028,10.515731623331044
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5113536376505097,14.051336092790116
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5117471237043165,10.233884222547834
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5121406097581234,9.328059491690738
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5125340958119302,13.629017769013414
4.0,18.0,PAPER_DATA_SHADING,500.0,1.512927581865737,11.163317465037675
4.0,18.0,PAPER_DATA_SHADING,500.0,1.513321067919544,8.547509020476157
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5137145539733508,13.044145155369021
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5141080400271576,11.943095739865168
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5145015260809644,8.01015893856376
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5148950121347713,12.271440300268722
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5152884981885781,12.848435890597827
4.0,18.0,PAPER_DATA_SHADING,500.0,1.515681984242385,8.359390774941172
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5160754702961918,11.048934297930392
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5164689563499987,12.921979626246555
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5168624424038055,8.726645146910252
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5172559284576124,9.976991473878275
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5176494145114192,12.979391798398927
4.0,18.0,PAPER_DATA_SHADING,500.0,1.518042900565226,9.402698817891526
4.0,18.0,PAPER_DATA_SHADING,500.0,1.518436386619033,8.853087523755782
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5188298726728398,12.788084154406477
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5192233587266466,10.299319056726333
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5196168447804534,7.897315318017623
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5200103308342603,12.278771428168504
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5204038168880671,11.254853000570492
4.0,18.0,PAPER_DATA_SHADING,500.0,1.520797302941874,7.5165722019958645
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5211907889956808,11.463215239878897
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5215842750494877,11.953259604693482
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5219777611032945,7.720311894891276
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5223712471571014,10.42103552335536
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5227647332109082,12.240553617977225
4.0,18.0,PAPER_DATA_SHADING,500.0,1.523158219264715,8.281961611862254
4.0,18.0,PAPER_DATA_SHADING,500.0,1.523551705318522,9.468839144075929
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5239451913723288,12.381942316873223
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5243386774261356,9.05586286316093
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5247321634799424,8.324796777573438
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5251256495337493,12.028589651769503
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5255191355875561,9.844486998217862
4.0,18.0,PAPER_DATA_SHADING,500.0,1.525912621641363,7.551252708647807
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5263061076951698,11.486939801297126
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5266995937489767,10.55796699844165
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5270930798027835,7.184134848077735
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5274865658565904,10.821614462644051
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5278800519103972,11.206422033883896
4.0,18.0,PAPER_DATA_SHADING,500.0,1.528273537964204,7.227039167365489
4.0,18.0,PAPER_DATA_SHADING,500.0,1.528667024018011,9.85005107145268
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5290605100718178,11.554706173728643
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5294539961256246,7.750271090481901
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5298474821794315,8.879598908533561
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5302409682332383,11.718468165773256
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5306344542870451,8.62183708051673
4.0,18.0,PAPER_DATA_SHADING,500.0,1.531027940340852,7.854314884525981
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5314214263946588,11.366925200782294
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5318149124484657,9.364196661585046
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5322083985022725,7.140047606697515
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5326018845560794,10.84042605880715
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5329953706098862,10.037750088749704
4.0,18.0,PAPER_DATA_SHADING,500.0,1.533388856663693,6.77558220732616
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5337823427175,10.091499989012728
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5341758287713068,10.531776431122058
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5345693148251136,6.838854614290153
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5349628008789205,9.195222760987367
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5353562869327273,10.81501270329719
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5357497729865341,7.316277943219167
4.0,18.0,PAPER_DATA_SHADING,500.0,1.536143259040341,8.301373679628771
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5365367450941478,10.896014755780527
4.0,18.0,PAPER_DATA_SHADING,500.0,1.5369302311479547,8.00337221472993
4.0,70.0,THEORY_CONTROL,,1.1835797548294067,0.02307255899921118
4.0,70.0,THEORY_CONTROL,,1.1837371492509294,0.025322436133434587
4.0,70.0,THEORY_CONTROL,,1.1838945436724522,0.027896147478120987
4.0,70.0,THEORY_CONTROL,,1.184051938093975,0.029385237724756152
4.0,70.0,THEORY_CONTROL,,1.1842093325154976,0.029111246892682713
4.0,70.0,THEORY_CONTROL,,1.1843667269370204,0.027198381739566232
4.0,70.0,THEORY_CONTROL,,1.1845241213585431,0.024571863501963304
4.0,70.0,THEORY_CONTROL,,1.1846815157800659,0.0227966308613786
4.0,70.0,THEORY_CONTROL,,1.1848389102015886,0.023181928435740653
4.0,70.0,THEORY_CONTROL,,1.1849963046231113,0.025441532614676816
4.0,70.0,THEORY_CONTROL,,1.185153699044634,0.028028343705613263
4.0,70.0,THEORY_CONTROL,,1.1853110934661568,0.029526440839850402
4.0,70.0,THEORY_CONTROL,,1.1854684878876796,0.02925319940297783
4.0,70.0,THEORY_CONTROL,,1.1856258823092023,0.027332537777008323
4.0,70.0,THEORY_CONTROL,,1.185783276730725,0.02469330290974016
4.0,70.0,THEORY_CONTROL,,1.1859406711522478,0.022907643178348168
4.0,70.0,THEORY_CONTROL,,1.1860980655737705,0.023292320210212932
4.0,70.0,THEORY_CONTROL,,1.1862554599952932,0.02556171999660311
4.0,70.0,THEORY_CONTROL,,1.186412854416816,0.02816175948479627
4.0,70.0,THEORY_CONTROL,,1.1865702488383387,0.02966897371989362
4.0,70.0,THEORY_CONTROL,,1.1867276432598615,0.029396520988176092
4.0,70.0,THEORY_CONTROL,,1.1868850376813842,0.02746801481743542
4.0,70.0,THEORY_CONTROL,,1.187042432102907,0.02481594810783734
4.0,70.0,THEORY_CONTROL,,1.1871998265244297,0.02301973820292044
4.0,70.0,THEORY_CONTROL,,1.1873572209459524,0.023403748552456523
4.0,70.0,THEORY_CONTROL,,1.1875146153674752,0.025683012775403694
4.0,70.0,THEORY_CONTROL,,1.187672009788998,0.028296411063482678
4.0,70.0,THEORY_CONTROL,,1.1878294042105206,0.02981285464268674
4.0,70.0,THEORY_CONTROL,,1.1879867986320434,0.029541231223534865
4.0,70.0,THEORY_CONTROL,,1.1881441930535661,0.027604832450754607
4.0,70.0,THEORY_CONTROL,,1.1883015874750888,0.02493981734655653
4.0,70.0,THEORY_CONTROL,,1.1884589818966116,0.023132932020195396
4.0,70.0,THEORY_CONTROL,,1.1886163763181343,0.023516227940044418
4.0,70.0,THEORY_CONTROL,,1.188773770739657,0.025805425669836984
4.0,70.0,THEORY_CONTROL,,1.1889311651611798,0.028432314938420754
4.0,70.0,THEORY_CONTROL,,1.1890885595827025,0.029958102185223053
4.0,70.0,THEORY_CONTROL,,1.1892459540042253,0.02968735003065775
4.0,70.0,THEORY_CONTROL,,1.189403348425748,0.027743010639178063
4.0,70.0,THEORY_CONTROL,,1.1895607428472708,0.025064929236020793
4.0,70.0,THEORY_CONTROL,,1.1897181372687935,0.023247241032398613
4.0,70.0,THEORY_CONTROL,,1.1898755316903162,0.023629773103331954
4.0,70.0,THEORY_CONTROL,,1.190032926111839,0.02592897362823367
4.0,70.0,THEORY_CONTROL,,1.1901903205333617,0.028569487858478747
4.0,70.0,THEORY_CONTROL,,1.1903477149548845,0.030104735227566785
4.0,70.0,THEORY_CONTROL,,1.1905051093764072,0.029834897685766082
4.0,70.0,THEORY_CONTROL,,1.19066250379793,0.027882569726506636
4.0,70.0,THEORY_CONTROL,,1.1908198982194527,0.025191302764314437
4.0,70.0,THEORY_CONTROL,,1.1909772926409754,0.02336268196255676
4.0,70.0,THEORY_CONTROL,,1.1911346870624981,0.02374439902979517
4.0,70.0,THEORY_CONTROL,,1.1912920814840209,0.026053671829044407
4.0,70.0,THEORY_CONTROL,,1.1914494759055436,0.02870794682638045
4.0,70.0,THEORY_CONTROL,,1.1916068703270664,0.03025277295798353
4.0,70.0,THEORY_CONTROL,,1.191764264748589,0.029983894824136454
4.0,70.0,THEORY_CONTROL,,1.1919216591701118,0.028023530447372887
4.0,70.0,THEORY_CONTROL,,1.1920790535916346,0.02531895729569811
4.0,70.0,THEORY_CONTROL,,1.1922364480131573,0.023479271861683387
4.0,70.0,THEORY_CONTROL,,1.19239384243468,0.02386012096918363
4.0,70.0,THEORY_CONTROL,,1.1925512368562028,0.026179535684660894
4.0,70.0,THEORY_CONTROL,,1.1927086312777255,0.028847709107127858
4.0,70.0,THEORY_CONTROL,,1.1928660256992483,0.030402234877098474
4.0,70.0,THEORY_CONTROL,,1.193023420120771,0.030134362449036403
4.0,70.0,THEORY_CONTROL,,1.1931808145422937,0.02816591393445362
4.0,70.0,THEORY_CONTROL,,1.1933382089638165,0.025447912587510096
4.0,70.0,THEORY_CONTROL,,1.1934956033853392,0.023597028120931826
4.0,70.0,THEORY_CONTROL,,1.193652997806862,0.02397695443996017
4.0,70.0,THEORY_CONTROL,,1.1938103922283847,0.02630658084403286
4.0,70.0,THEORY_CONTROL,,1.1939677866499074,0.02898879222331118
4.0,70.0,THEORY_CONTROL,,1.1941251810714302,0.030553140803349088
4.0,70.0,THEORY_CONTROL,,1.194282575492953,0.030286321938486037
